Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to8,Feature log2 fold change topic 7to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11,Feature log2 fold change topic 11
ENSG00000124006,OBSL1,34,-0.6014,32,-0.6903,78,0.73775,46,-0.1288,65,0.42934,48,-0.0398,47,-0.1075,57,0.21132,39,-0.3745,54,0.14239
ENSG00000144589,STK11IP,20,0.65471,27,1.14194,12,-0.1725,15,0.23519,5,-1.4962,19,0.53780,7,-0.9358,2,-2.5323,12,-0.1208,19,0.58073
ENSG00000114923,SLC4A3,60,-0.7378,114,0.27970,74,-0.4137,90,-0.1028,135,0.54411,130,0.48975,108,0.20626,96,0.00115,65,-0.5961,77,-0.3512
ENSG00000116106,EPHA4,31,-1.9806,212,0.99397,65,-0.8779,169,0.61152,117,0.01680,170,0.62439,165,0.65969,83,-0.5059,47,-1.3567,46,-1.4040
ENSG00000267034,AC010980.1,1,-3.6995,38,0.86621,26,0.24057,28,0.40002,18,-0.2989,23,0.05099,27,0.37953,22,0.01447,17,-0.4315,15,-0.6005
ENSG00000163082,SGPP2,27,-0.4865,74,1.14235,36,-0.0566,22,-0.7760,32,-0.2425,23,-0.6907,40,0.16607,50,0.49824,36,-0.0488,25,-0.5997
ENSG00000116120,FARSB,56,-0.2215,98,0.67770,99,0.69353,74,0.23139,68,0.09099,45,-0.5448,61,-0.1034,68,0.07921,41,-0.6850,37,-0.8394
ENSG00000123983,ACSL3,112,-0.5370,203,0.39782,164,0.06085,242,0.68699,146,-0.1269,81,-1.0357,134,-0.2857,189,0.27969,167,0.08774,169,0.10460
ENSG00000171951,SCG2,67,-1.7280,146,-0.5641,306,0.61308,194,-0.1236,152,-0.5018,57,-1.9636,124,-0.8769,965,2.84302,83,-1.4096,87,-1.3530
ENSG00000085449,WDFY1,35,0.19960,41,0.45734,40,0.38998,34,0.14614,38,0.30418,21,-0.5817,16,-1.1185,51,0.79547,25,-0.3373,25,-0.3202
ENSG00000135900,MRPL44,16,-1.5226,60,0.49336,59,0.47333,39,-0.1825,43,-0.0269,34,-0.3811,55,0.39064,50,0.20665,43,-0.0216,29,-0.6311
ENSG00000135919,SERPINE2,74,-1.4914,180,-0.1282,97,-1.0844,350,0.95329,207,0.09289,184,-0.0958,101,-1.0953,199,0.02577,204,0.06243,456,1.42333
ENSG00000036257,CUL3,26,-1.5204,87,0.33899,76,0.13966,94,0.47107,71,0.02325,62,-0.1795,83,0.29596,66,-0.0917,60,-0.2337,62,-0.1789
ENSG00000135905,DOCK10,15,-0.3421,16,-0.2620,13,-0.5618,14,-0.4930,11,-0.8576,34,0.93095,13,-0.6596,28,0.60676,32,0.84189,21,0.15554
ENSG00000168958,MFF,72,-0.7869,129,0.10964,101,-0.2672,122,0.01920,122,0.02434,100,-0.2853,141,0.29003,150,0.35608,92,-0.4130,151,0.36326
ENSG00000173744,AGFG1,52,-0.1743,83,0.57579,44,-0.4372,58,0.01085,70,0.29454,46,-0.3606,80,0.60529,29,-1.0453,38,-0.6590,56,-0.0399
ENSG00000153820,SPHKAP,31,-1.3945,145,1.01867,54,-0.5626,75,-0.0559,146,1.02722,79,0.02431,87,0.19185,97,0.35194,27,-1.6080,30,-1.4754
ENSG00000153823,PID1,10,-2.0063,49,0.43116,46,0.33910,40,0.12485,59,0.74997,43,0.22420,37,0.00668,13,-1.5831,41,0.16326,34,-0.1586
ENSG00000187957,DNER,41,-2.4897,138,-0.6736,433,1.17400,176,-0.3003,218,0.03619,116,-0.9467,108,-1.1246,548,1.60459,209,-0.0358,252,0.26721
ENSG00000153827,TRIP12,57,-0.4450,81,0.08944,105,0.51777,57,-0.4467,105,0.51635,81,0.10485,64,-0.2858,91,0.28061,65,-0.2349,66,-0.2259
ENSG00000163053,SLC16A14,16,-0.7136,48,0.98976,52,1.12224,27,0.02923,24,-0.0974,11,-1.3115,16,-0.8466,49,1.01807,14,-0.9839,15,-0.7880
ENSG00000135932,CAB39,83,-0.7201,159,0.30265,175,0.45392,181,0.51348,141,0.11385,103,-0.3900,128,-0.0438,159,0.30385,99,-0.4504,92,-0.5574
ENSG00000135916,ITM2C,792,-0.2076,548,-0.7776,681,-0.4424,1032,0.21219,956,0.09004,969,0.11105,679,-0.4897,1149,0.38544,867,-0.0655,1589,0.92701
ENSG00000204128,C2orf72,19,-0.9846,40,0.15212,45,0.33964,63,0.90082,30,-0.2790,16,-1.2081,24,-0.6823,47,0.41700,58,0.77752,31,-0.2244
ENSG00000173692,PSMD1,54,-1.2780,200,0.77644,192,0.71139,108,-0.2094,139,0.18644,101,-0.3226,83,-0.6732,178,0.58849,132,0.10473,92,-0.4653
ENSG00000135931,ARMC9,2,-2.8718,29,1.09905,16,0.11961,12,-0.3010,25,0.82465,5,-1.5573,24,0.85769,6,-1.3849,10,-0.6583,11,-0.4064
ENSG00000115053,NCL,278,0.77314,162,-0.1077,196,0.19464,126,-0.4960,116,-0.6237,152,-0.2076,169,-0.0428,188,0.13299,207,0.28521,142,-0.3086
ENSG00000187514,PTMA,1578,1.50268,483,-0.4638,548,-0.2675,323,-1.0760,510,-0.3778,468,-0.5120,458,-0.5926,571,-0.2011,1082,0.83636,662,0.03035
ENSG00000156973,PDE6D,11,-1.5542,31,-0.0646,15,-1.1354,23,-0.5555,47,0.60368,55,0.84345,28,-0.2357,40,0.33532,44,0.47404,34,0.08276
ENSG00000144524,COPS7B,15,-0.9889,39,0.46057,29,-0.0222,38,0.42738,26,-0.1890,45,0.68701,39,0.49848,15,-0.9609,23,-0.3860,14,-1.0958
ENSG00000135930,EIF4E2,44,0.27521,58,0.71160,39,0.07333,20,-0.9279,32,-0.2200,23,-0.7210,41,0.17682,28,-0.4668,29,-0.3711,54,0.57846
ENSG00000115468,EFHD1,84,0.34575,12,-2.5131,62,-0.1345,43,-0.6833,31,-1.1728,30,-1.2289,31,-1.2577,73,0.11599,205,1.92504,139,1.19690
ENSG00000204120,GIGYF2,39,0.15174,42,0.27907,33,-0.0843,42,0.28602,35,0.00075,29,-0.2882,32,-0.1609,22,-0.6992,39,0.15173,41,0.25316
ENSG00000182600,SNORC,142,1.51881,37,-0.7034,30,-0.9918,35,-0.7848,35,-0.7519,37,-0.7026,38,-0.7192,23,-1.4142,47,-0.3179,174,1.91167
ENSG00000066248,NGEF,64,-0.6851,193,1.07745,152,0.67709,112,0.17238,58,-0.8387,118,0.25786,115,0.24909,49,-1.1044,83,-0.2949,43,-1.2791
ENSG00000085978,ATG16L1,21,-0.1988,38,0.72435,34,0.55855,29,0.28724,30,0.38273,21,-0.2213,25,0.08484,8,-1.6983,16,-0.6520,17,-0.4976
ENSG00000077044,DGKD,8,-1.3634,23,0.16429,10,-1.1291,32,0.72058,22,0.11209,27,0.44531,28,0.55413,7,-1.5053,23,0.18465,17,-0.2583
ENSG00000188042,ARL4C,47,-0.4601,26,-1.3152,70,0.17547,43,-0.5715,105,0.84053,32,-1.0283,32,-1.0845,231,2.32144,30,-1.1405,40,-0.6740
ENSG00000157985,AGAP1,27,-1.7689,68,-0.3739,80,-0.1270,80,-0.1115,92,0.10741,68,-0.3712,95,0.16964,97,0.18907,179,1.20496,69,-0.3535
ENSG00000132321,IQCA1,17,-0.3513,21,-0.0458,24,0.13544,18,-0.2963,16,-0.4216,18,-0.3055,11,-1.1028,30,0.54302,36,0.82729,36,0.80540
ENSG00000198612,COPS8,61,-1.4136,200,0.41045,163,0.08216,177,0.21064,141,-0.1512,157,0.01779,196,0.42937,131,-0.2654,157,0.02024,125,-0.3380
ENSG00000124831,LRRFIP1,74,0.57664,51,0.00015,40,-0.3854,66,0.40178,36,-0.5552,81,0.73240,46,-0.1881,49,-0.0744,32,-0.7113,44,-0.2452
ENSG00000132329,RAMP1,195,0.01693,166,-0.2386,66,-1.6432,293,0.67397,132,-0.5918,323,0.83913,160,-0.3278,140,-0.5057,172,-0.1829,320,0.82195
ENSG00000184182,UBE2F,55,0.06855,52,-0.0428,46,-0.2376,56,0.09613,54,0.03631,66,0.33818,50,-0.1026,42,-0.3734,44,-0.2964,69,0.42247
ENSG00000132323,ILKAP,50,0.58930,50,0.58142,22,-0.6667,36,0.04491,40,0.20456,28,-0.3206,30,-0.2345,15,-1.2833,32,-0.1154,48,0.52748
ENSG00000144485,HES6,15,-1.5798,14,-1.6754,69,0.74935,34,-0.3731,53,0.32815,20,-1.1793,33,-0.4630,50,0.22938,72,0.81347,84,1.08115
ENSG00000132326,PER2,7,-1.7987,37,0.70725,24,-0.0143,41,0.85341,25,0.04157,38,0.75404,21,-0.2214,7,-1.7840,33,0.48673,10,-1.2726
ENSG00000204104,TRAF3IP1,19,-0.3289,24,0.05212,29,0.33878,22,-0.1360,28,0.28147,12,-0.9970,35,0.73594,24,0.04196,19,-0.3406,11,-1.1230
ENSG00000065802,ASB1,19,-0.6502,22,-0.4291,29,-0.0161,26,-0.1773,44,0.67445,28,-0.0686,37,0.43852,22,-0.3930,27,-0.0921,28,-0.0685
ENSG00000068024,HDAC4,21,-0.1880,29,0.30975,32,0.48920,12,-1.0475,28,0.27217,30,0.37448,16,-0.5993,22,-0.1226,27,0.19626,26,0.19082
ENSG00000130414,NDUFA10,64,-0.7676,157,0.64514,108,0.04265,113,0.11923,105,-0.0045,126,0.28582,95,-0.1728,83,-0.3695,115,0.14368,95,-0.1509
ENSG00000172428,COPS9,528,-0.5136,451,-0.7569,530,-0.5088,616,-0.2760,914,0.35148,814,0.16454,968,0.50522,641,-0.2135,835,0.20693,808,0.15411
ENSG00000063660,GPC1,80,-0.5644,147,0.38583,99,-0.2416,152,0.44233,193,0.83706,114,-0.0184,93,-0.3825,48,-1.3491,121,0.07143,132,0.20844
ENSG00000188542,DUSP28,7,-1.7694,22,-0.1306,29,0.29081,27,0.21428,15,-0.7110,36,0.66532,39,0.88723,22,-0.0983,16,-0.6008,11,-1.1961
ENSG00000142327,RNPEPL1,14,-0.1125,18,0.20795,10,-0.6090,21,0.47230,12,-0.3658,15,-0.0547,11,-0.5127,11,-0.5555,13,-0.3264,34,1.28800
ENSG00000142330,CAPN10,15,-0.4139,15,-0.3801,34,0.86753,13,-0.6065,21,0.10306,26,0.41274,16,-0.3690,26,0.45640,21,0.09636,14,-0.5390
ENSG00000130294,KIF1A,276,-0.9108,491,-0.0180,868,0.91740,466,-0.1004,402,-0.3317,567,0.20978,429,-0.2557,562,0.19752,504,0.02416,470,-0.0866
ENSG00000162804,SNED1,26,0.93073,25,0.91229,8,-0.9181,12,-0.2469,16,0.12035,11,-0.4181,17,0.30838,4,-1.9196,9,-0.6918,14,-0.0878
ENSG00000122085,MTERF4,28,0.09774,27,0.03011,28,0.08656,24,-0.1322,16,-0.7459,42,0.76475,14,-1.0059,33,0.35444,24,-0.1376,39,0.62059
ENSG00000115685,PPP1R7,123,-0.2181,169,0.28060,151,0.10543,90,-0.7074,149,0.07930,231,0.79759,155,0.16354,126,-0.1790,78,-0.9273,130,-0.1317
ENSG00000115677,HDLBP,191,0.42610,178,0.31083,205,0.54337,110,-0.4377,127,-0.2178,153,0.06906,128,-0.2359,140,-0.0737,116,-0.3582,134,-0.1389
ENSG00000168385,SEPTIN2,214,0.50369,78,-1.0779,146,-0.1144,130,-0.2897,154,-0.0300,111,-0.5435,103,-0.7175,198,0.37150,300,1.07224,189,0.30063
ENSG00000115694,STK25,76,-1.1062,193,0.34740,149,-0.0747,147,-0.0947,205,0.44446,204,0.43160,127,-0.3492,183,0.25629,165,0.09541,137,-0.2010
ENSG00000176720,BOK,46,0.32639,26,-0.5476,59,0.75116,17,-1.2134,21,-0.9019,13,-1.6206,22,-0.8508,44,0.28089,104,1.74205,36,-0.0486
ENSG00000176946,THAP4,21,-1.0068,48,0.26663,49,0.30785,80,1.13436,15,-1.4600,36,-0.1826,44,0.16630,46,0.19188,37,-0.1447,24,-0.8104
ENSG00000168397,ATG4B,35,-0.5619,72,0.59335,53,0.09356,48,-0.0675,23,-1.1838,77,0.69246,56,0.18439,39,-0.3763,47,-0.0993,45,-0.1601
ENSG00000168395,ING5,16,-0.7358,27,0.06013,28,0.12271,19,-0.5091,25,-0.0639,30,0.23051,24,-0.1549,26,-0.0059,26,0.00682,42,0.75662
ENSG00000180902,D2HGDH,12,-0.7895,19,-0.0525,29,0.55815,25,0.33732,14,-0.5118,19,-0.0621,11,-0.9774,31,0.66155,28,0.51751,22,0.16316
ENSG00000188011,RTP5,3,-3.4346,60,0.90962,4,-3.1258,56,0.78692,40,0.23875,70,1.16984,46,0.52433,27,-0.3666,1,-4.3302,25,-0.5037
ENSG00000224318,CHL1-AS2,8,-1.0494,9,-0.9102,14,-0.2386,15,-0.1844,12,-0.4459,27,0.78120,16,-0.0346,11,-0.6471,24,0.57946,30,0.94071
ENSG00000134121,CHL1,76,-1.8270,389,0.70180,287,0.20632,383,0.67787,228,-0.1587,254,0.01316,306,0.34930,236,-0.1063,141,-0.9024,169,-0.6213
ENSG00000144619,CNTN4,11,-1.1694,36,0.72150,33,0.54841,23,0.00182,17,-0.4942,16,-0.5487,27,0.29460,31,0.46279,14,-0.7243,19,-0.3104
ENSG00000072756,TRNT1,7,-1.2326,17,0.05296,25,0.65329,18,0.17149,21,0.36580,14,-0.2402,18,0.16876,13,-0.3140,13,-0.3791,16,-0.0133
ENSG00000113851,CRBN,59,-0.1921,83,0.35995,90,0.48958,70,0.09030,54,-0.3367,48,-0.5093,76,0.23336,41,-0.7537,74,0.16201,61,-0.1308
ENSG00000175928,LRRN1,1,-4.0242,32,0.62318,11,-1.0095,25,0.26532,14,-0.6447,40,1.03765,16,-0.4426,13,-0.7345,29,0.47190,37,0.88998
ENSG00000150995,ITPR1,58,-0.3623,126,0.88687,156,1.24858,91,0.35007,56,-0.4174,43,-0.8141,70,-0.0866,28,-1.4772,64,-0.2217,46,-0.7384
ENSG00000134107,BHLHE40,116,0.44470,116,0.44260,76,-0.2274,124,0.54726,113,0.39522,108,0.32754,71,-0.3761,51,-0.8332,46,-1.0110,78,-0.2008
ENSG00000134108,ARL8B,105,-0.8573,292,0.75648,258,0.54907,175,-0.0747,195,0.09531,188,0.03962,186,0.02812,153,-0.2847,137,-0.4596,142,-0.3943
ENSG00000196277,GRM7,13,-1.5485,73,1.07144,36,-0.0813,50,0.45053,15,-1.4160,48,0.36520,54,0.62532,52,0.49228,7,-2.4435,16,-1.2697
ENSG00000196220,SRGAP3,43,-0.4823,93,0.75559,94,0.77789,96,0.80890,42,-0.5255,60,0.05723,48,-0.3222,34,-0.8294,20,-1.5842,63,0.11405
ENSG00000206573,THUMPD3-AS1,14,-0.4560,24,0.37542,16,-0.2059,17,-0.0965,38,1.16879,18,-0.0643,10,-1.0350,27,0.56720,16,-0.2634,16,-0.2555
ENSG00000134077,THUMPD3,23,0.09873,33,0.65385,15,-0.5684,18,-0.2557,10,-1.1452,25,0.25053,20,-0.1251,22,0.06235,29,0.47100,22,0.01462
ENSG00000168137,SETD5,27,-0.0964,32,0.13839,43,0.63170,10,-1.5233,11,-1.4662,30,0.05628,28,-0.0745,58,1.12984,32,0.13694,21,-0.5111
ENSG00000156959,LHFPL4,28,-0.4925,54,0.55562,32,-0.2482,41,0.13052,58,0.67667,34,-0.1817,42,0.19099,36,-0.0636,29,-0.4267,21,-0.8832
ENSG00000163719,MTMR14,22,-0.0128,21,-0.0952,38,0.84352,48,1.24310,24,0.07608,14,-0.7617,14,-0.7940,27,0.26898,10,-1.1922,16,-0.4878
ENSG00000114026,OGG1,22,0.53144,15,-0.0561,19,0.28862,21,0.39431,6,-1.4297,8,-1.0663,17,0.11748,17,0.08119,6,-1.3842,27,0.85063
ENSG00000134072,CAMK1,55,-0.4846,139,1.00448,53,-0.5469,96,0.37628,92,0.31267,94,0.34722,77,0.02606,39,-0.9954,41,-0.9345,68,-0.1644
ENSG00000171148,TADA3,69,-0.6179,76,-0.4790,122,0.26969,93,-0.1585,81,-0.3691,122,0.26404,97,-0.1061,117,0.19865,133,0.40535,127,0.33452
ENSG00000241553,ARPC4,175,0.20520,223,0.59571,155,0.00854,128,-0.2843,175,0.19994,153,-0.0086,128,-0.3236,109,-0.5357,148,-0.0614,173,0.18151
ENSG00000156990,RPUSD3,40,0.14186,49,0.49342,23,-0.6781,33,-0.1207,35,-0.0616,44,0.30909,38,0.07198,31,-0.2272,35,-0.0413,32,-0.2041
ENSG00000171135,JAGN1,16,-1.0630,44,0.53448,25,-0.3380,36,0.20855,36,0.19430,36,0.22224,31,-0.0271,33,0.09298,28,-0.1988,31,-0.0476
ENSG00000163703,CRELD1,36,-1.0087,113,0.78836,80,0.20953,66,-0.0975,63,-0.1660,84,0.30296,77,0.17528,84,0.29002,45,-0.6911,43,-0.7332
ENSG00000163704,PRRT3,23,-1.0172,75,0.80062,40,-0.2137,73,0.76118,32,-0.5300,35,-0.4069,48,0.08216,65,0.56524,41,-0.1671,22,-1.1108
ENSG00000125037,EMC3,77,-0.0674,111,0.52370,66,-0.2914,107,0.47035,50,-0.7242,80,0.00691,109,0.56561,57,-0.5224,54,-0.5999,59,-0.4752
ENSG00000254999,BRK1,264,0.15275,231,-0.0596,193,-0.3403,217,-0.1589,250,0.06245,448,1.03013,274,0.23596,164,-0.5930,183,-0.4213,142,-0.8150
ENSG00000157014,TATDN2,11,-1.6374,42,0.35026,49,0.57943,23,-0.6271,49,0.57880,33,-0.0255,34,-9.2792,27,-0.3752,39,0.22930,33,-0.0650
ENSG00000157020,SEC13,52,0.55577,43,0.24375,34,-0.1213,30,-0.2999,37,0.03484,39,0.09691,45,0.37146,21,-0.8675,22,-0.8085,35,-0.0541
ENSG00000157087,ATP2B2,97,-1.2239,349,0.78549,305,0.55968,243,0.19288,219,0.02271,246,0.20926,230,0.11651,209,-0.0527,135,-0.7307,109,-1.0482
ENSG00000157103,SLC6A1,388,0.72744,50,-2.4145,235,-0.0853,274,0.15797,362,0.61270,69,-1.9448,79,-1.8393,716,1.83060,138,-0.9056,337,0.49566
ENSG00000196639,HRH1,3,-2.0401,24,0.80679,21,0.58387,11,-0.3953,16,0.16722,11,-0.4461,12,-0.2782,23,0.77724,10,-0.5468,15,0.01534
ENSG00000197548,ATG7,19,-0.1626,33,0.69488,32,0.67009,15,-0.4969,11,-0.9309,18,-0.2228,24,0.21857,7,-1.6649,15,-0.4989,34,0.75445
ENSG00000144560,VGLL4,65,0.51903,62,0.44659,44,-0.1018,45,-0.0688,39,-0.2786,39,-0.2705,27,-0.9381,71,0.66585,36,-0.4219,62,0.43960
ENSG00000157152,SYN2,238,-1.4745,1213,1.10080,993,0.75699,468,-0.4511,652,0.06863,671,0.11518,645,0.05767,625,0.00294,396,-0.7062,320,-1.0319
ENSG00000075975,MKRN2,19,-0.6681,34,0.19587,31,0.06672,31,0.01916,41,0.47082,26,-0.2321,28,-0.1093,42,0.54229,21,-0.5209,29,-0.0524
ENSG00000132155,RAF1,35,-0.2054,52,0.43886,42,0.10679,40,0.02658,57,0.58120,25,-0.7187,15,-1.5562,51,0.41580,55,0.51823,48,0.31306
ENSG00000144712,CAND2,8,-1.1715,32,1.03729,17,0.03447,17,0.01581,14,-0.2639,25,0.62659,16,-0.0525,16,-0.0221,18,0.10431,5,-1.7595
ENSG00000144713,RPL32,3215,0.71493,910,-1.2655,1298,-0.7277,1152,-0.9104,2352,0.20204,1984,-0.0691,2177,0.08646,2481,0.28764,2267,0.14268,2789,0.47870
ENSG00000144711,IQSEC1,79,-1.2232,224,0.40067,280,0.76798,187,0.11279,88,-1.0559,85,-1.1015,188,0.13389,271,0.71165,206,0.26436,124,-0.5289
ENSG00000163517,HDAC11,35,-0.8115,60,0.03850,56,-0.0760,50,-0.2470,81,0.49969,48,-0.3233,42,-0.5858,65,0.16607,92,0.72577,77,0.43316
ENSG00000163520,FBLN2,88,1.27245,60,0.62129,6,-2.8284,36,-0.2005,40,-0.0442,68,0.82487,62,0.78417,5,-3.1288,3,-3.5851,19,-1.1560
ENSG00000163528,CHCHD4,21,0.44645,12,-0.4147,33,1.15643,8,-1.0860,14,-0.1977,26,0.75951,10,-0.7723,15,-0.1036,15,-0.0961,13,-0.3611
ENSG00000170876,TMEM43,33,0.36926,54,1.17523,28,0.08999,45,0.85455,13,-1.0271,17,-0.6880,12,-1.2803,23,-0.2264,32,0.29100,22,-0.2971
ENSG00000154767,XPC,16,-0.0844,19,0.19286,12,-0.4457,15,-0.1710,4,-2.0831,14,-0.3101,12,-0.4897,39,1.40675,17,0.00993,23,0.52629
ENSG00000170860,LSM3,131,0.13264,84,-0.5618,110,-0.1381,148,0.33031,108,-0.1683,192,0.75245,121,0.00021,115,-0.0773,93,-0.3980,103,-0.2427
ENSG00000225733,FGD5-AS1,142,-0.0812,137,-0.1460,129,-0.2330,134,-0.1753,133,-0.1861,140,-0.1053,161,0.12126,190,0.37776,164,0.14727,158,0.08325
ENSG00000177463,NR2C2,18,-1.2294,47,0.28263,38,-0.0647,64,0.78499,29,-0.4845,65,0.80199,38,-0.0544,21,-0.9949,36,-0.1588,41,0.06937
ENSG00000131368,MRPS25,39,-0.6711,65,0.10568,52,-0.2226,69,0.22246,58,-0.0759,88,0.60654,59,-0.0400,69,0.20372,49,-0.3122,57,-0.0875
ENSG00000131381,RBSN,33,-0.5711,53,0.17265,52,0.14777,41,-0.2292,40,-0.2839,55,0.21180,40,-0.2919,72,0.66290,48,0.01385,50,0.07993
ENSG00000131375,CAPN7,19,0.32724,18,0.18876,7,-1.1652,20,0.37726,11,-0.5708,15,-0.0581,12,-0.4860,18,0.25868,17,0.12937,23,0.64793
ENSG00000131370,SH3BP5,88,0.35068,97,0.51206,120,0.86433,54,-0.4032,78,0.16577,50,-0.5429,61,-0.2464,43,-0.7424,56,-0.3498,66,-0.0922
ENSG00000144597,EAF1,10,-1.3671,37,0.69114,23,-0.0749,27,0.16427,13,-0.9580,22,-0.1116,23,-0.0528,38,0.71995,28,0.20982,21,-0.1820
ENSG00000206560,ANKRD28,12,-1.5020,54,0.78407,28,-0.2929,59,0.93079,31,-0.1331,25,-0.4767,31,-0.1447,27,-0.3114,35,0.08958,35,0.06500
ENSG00000154813,DPH3,48,0.97402,18,-0.5989,26,-0.0029,27,0.04621,26,-0.0279,13,-1.0185,28,0.09879,24,-0.1258,22,-0.2744,29,0.16228
ENSG00000131378,RFTN1,29,-0.0923,54,0.92514,55,0.97367,71,1.41696,32,0.09858,28,-0.1141,23,-0.4739,5,-2.6570,9,-1.8069,5,-2.5189
ENSG00000154822,PLCL2,16,-1.1569,42,0.36866,56,0.83771,44,0.41950,27,-0.3156,23,-0.6066,39,0.26468,24,-0.4973,30,-0.1528,29,-0.2465
ENSG00000131374,TBC1D5,62,0.00373,45,-0.4788,80,0.41562,59,-0.0658,89,0.58986,50,-0.3252,47,-0.4470,42,-0.6066,90,0.60554,67,0.12699
ENSG00000182568,SATB1,35,-1.7294,114,0.03925,191,0.88659,137,0.33517,116,0.07234,106,-0.0714,126,0.22125,148,0.46513,68,-0.7556,54,-1.1029
ENSG00000144566,RAB5A,91,-0.2738,126,0.24139,124,0.22027,101,-0.1163,99,-0.1353,113,0.06128,93,-0.2611,82,-0.4315,132,0.31399,137,0.37999
ENSG00000114166,KAT2B,57,0.29362,16,-1.6637,44,-0.1216,18,-1.5051,45,-0.0773,39,-0.3024,28,-0.8732,39,-0.3033,97,1.17542,113,1.43666
ENSG00000151789,ZNF385D,8,-2.1747,2,-3.8208,38,0.16720,13,-1.4503,27,-0.3677,1,-5.0939,3,-3.4323,239,4.03153,29,-0.2802,16,-1.1397
ENSG00000182247,UBE2E2,47,-0.7681,127,0.80434,73,-0.0940,96,0.34243,87,0.18527,73,-0.0820,97,0.41740,76,-0.0344,39,-1.0381,38,-1.0849
ENSG00000170142,UBE2E1,39,-0.7079,51,-0.2729,48,-0.3693,66,0.12128,148,1.49683,48,-0.3711,45,-0.5102,53,-0.2282,57,-0.0999,71,0.23179
ENSG00000197885,NKIRAS1,34,-0.7279,78,0.57860,39,-0.5040,58,0.10646,59,0.12054,38,-0.5518,64,0.30314,66,0.32295,63,0.24767,33,-0.7627
ENSG00000174748,RPL15,1329,0.35296,770,-0.5092,935,-0.2077,791,-0.4676,1131,0.09306,1169,0.14524,1215,0.23300,956,-0.1733,969,-0.1515,1254,0.25900
ENSG00000174738,NR1D2,35,-0.5467,54,0.11692,53,0.09526,63,0.36898,84,0.86001,37,-0.4441,43,-0.2321,32,-0.6729,57,0.21771,45,-0.1471
ENSG00000151090,THRB,29,-1.5916,161,1.10477,161,1.11302,77,-0.1099,72,-0.2058,82,0.00296,94,0.23683,40,-1.1192,67,-0.3190,28,-1.6135
ENSG00000077097,TOP2B,68,-0.4075,105,0.26930,75,-0.2677,90,0.01530,98,0.15046,74,-0.2866,81,-0.1540,105,0.25693,105,0.25820,96,0.12215
ENSG00000151092,NGLY1,16,0.19040,23,0.71949,19,0.45091,23,0.69600,22,0.62874,14,-0.0963,7,-1.1897,7,-1.0257,3,-2.2159,19,0.45315
ENSG00000179796,LRRC3B,3,-3.3955,25,-0.4325,31,-0.0805,51,0.71549,23,-0.5742,43,0.43630,24,-0.5315,36,0.11626,38,0.20886,65,1.10859
ENSG00000033867,SLC4A7,37,0.57408,22,-0.2790,16,-0.7120,15,-0.8077,28,0.11398,20,-0.3854,19,-0.5258,59,1.37652,28,0.09864,22,-0.2534
ENSG00000187118,CMC1,25,-0.6692,25,-0.6554,19,-1.0295,58,0.66407,42,0.15756,56,0.61145,52,0.54713,19,-1.0327,26,-0.5910,47,0.31749
ENSG00000163512,AZI2,50,-0.3900,62,-0.0397,62,-0.0329,45,-0.5199,77,0.30470,51,-0.3383,55,-0.2486,133,1.22264,59,-0.1180,50,-0.3701
ENSG00000163527,STT3B,65,0.14779,93,0.72873,71,0.29458,71,0.29270,34,-0.8415,33,-0.9112,71,0.31524,36,-0.7833,54,-0.1441,53,-0.1651
ENSG00000144645,OSBPL10,9,-0.8694,19,0.15570,16,-0.1182,35,1.21867,16,-0.0559,27,0.77272,13,-0.4624,19,0.21068,8,-1.1383,10,-0.7811
ENSG00000152642,GPD1L,54,-0.3751,92,0.47701,102,0.64598,42,-0.7505,72,0.07816,48,-0.5512,54,-0.4127,132,1.08533,49,-0.5203,54,-0.3622
ENSG00000144635,DYNC1LI1,22,-1.3454,80,0.62524,79,0.60150,55,0.02786,60,0.15445,61,0.17692,58,0.10759,50,-0.1261,41,-0.4282,33,-0.7469
ENSG00000170266,GLB1,19,-0.6198,28,-0.0648,22,-0.3968,28,-0.0797,41,0.54503,21,-0.5131,26,-0.2144,53,0.96720,22,-0.4022,34,0.26359
ENSG00000170275,CRTAP,96,1.49065,32,-0.3021,43,0.14249,37,-0.1049,29,-0.4634,24,-0.7405,25,-0.7353,22,-0.9046,38,-0.0632,62,0.71751
ENSG00000153558,FBXL2,10,-2.3036,89,1.09101,56,0.31697,74,0.76556,47,0.04068,47,0.04962,49,0.12903,38,-0.2988,24,-0.9854,21,-1.1668
ENSG00000153560,UBP1,23,-1.0238,65,0.60120,37,-0.3178,47,0.05369,73,0.78777,65,0.60386,29,-0.7057,47,0.06533,36,-0.3298,42,-0.0948
ENSG00000163539,CLASP2,102,-1.1994,301,0.48878,283,0.39043,197,-0.1841,331,0.64805,181,-0.3224,207,-0.1203,280,0.37271,189,-0.2536,164,-0.4744
ENSG00000170248,PDCD6IP,61,0.23799,52,0.00956,72,0.51385,48,-0.1415,63,0.28887,33,-0.7024,59,0.20474,57,0.15147,44,-0.2647,27,-1.0031
