Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to5,Feature log2 fold change topic 2to5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to8,Feature log2 fold change topic 7to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000197121,PGAP1,25,-0.4647,15,-1.5603,74,1.29441,55,0.90651,31,-0.1681,40,0.26623
ENSG00000115524,SF3B1,66,-0.4605,64,-0.7292,103,0.23988,114,0.46718,113,0.38735,124,0.53598
ENSG00000115520,COQ10B,25,-0.6841,32,-0.3729,48,0.37412,44,0.27222,49,0.38690,42,0.16580
ENSG00000144381,HSPD1,136,-0.0528,113,-0.4932,168,0.28274,168,0.31969,180,0.39831,137,-0.0450
ENSG00000115541,HSPE1,168,-0.1618,191,0.05753,172,-0.1272,177,-0.0926,175,-0.1010,231,0.34816
ENSG00000115540,MOB4,35,-0.8037,56,-0.1335,51,-0.2258,99,0.99132,49,-0.2933,35,-0.7930
ENSG00000115896,PLCL1,7,-1.4588,15,-0.4801,18,-0.1130,27,0.68188,19,-0.0049,30,0.76318
ENSG00000119042,SATB2,14,-1.6945,40,-0.2133,35,-0.3159,75,1.07793,43,-0.0161,33,-0.4475
ENSG00000225953,SATB2-AS1,3,-2.3903,16,-0.1831,8,-1.0814,36,1.53326,11,-0.6892,13,-0.4520
ENSG00000178074,C2orf69,21,-0.8434,31,-0.3794,48,0.40487,60,0.93097,39,0.06704,17,-1.1538
ENSG00000162972,MAIP1,10,-0.8892,12,-0.8347,19,0.01897,30,0.91063,20,0.10745,27,0.59262
ENSG00000196141,SPATS2L,71,-0.2103,82,0.00871,67,-0.3023,99,0.34639,56,-0.5901,97,0.27279
ENSG00000082153,BZW1,80,-0.1087,76,-0.2764,96,0.19154,115,0.55803,70,-0.3127,75,-0.2066
ENSG00000013441,CLK1,27,-0.2415,24,-0.5432,67,1.29543,28,-0.2085,30,-0.0767,35,0.19355
ENSG00000240344,PPIL3,12,-0.4774,19,0.42804,22,0.51244,14,-0.2488,15,-0.0808,7,-1.1540
ENSG00000196290,NIF3L1,13,-0.7756,16,-0.5648,23,0.11682,29,0.56882,28,0.44624,25,0.27976
ENSG00000155744,FAM126B,29,-1.2046,53,-0.4184,113,0.95085,79,0.40056,55,-0.2209,70,0.14240
ENSG00000119013,NDUFB3,136,-0.0756,164,0.35481,68,-1.1398,121,-0.2916,168,0.25951,156,0.14510
ENSG00000115993,TRAK2,32,-0.0485,25,-0.6111,45,0.49921,42,0.47158,30,-0.1117,37,0.19370
ENSG00000082146,STRADB,19,-0.0160,13,-0.8623,27,0.55880,28,0.75824,20,0.08341,17,-0.1764
ENSG00000155755,TMEM237,22,-0.7855,24,-0.9349,61,0.82431,41,0.18027,43,0.22949,67,0.98721
ENSG00000003393,ALS2,15,-1.0034,13,-1.5706,55,1.02888,52,1.11721,25,-0.2333,42,0.56756
ENSG00000116030,SUMO1,105,-0.4325,132,-0.0944,116,-0.2778,185,0.55391,143,0.06235,115,-0.2930
ENSG00000055044,NOP58,24,-1.0305,40,-0.3974,75,0.75437,47,-0.0073,54,0.19153,68,0.58351
ENSG00000204217,BMPR2,62,-1.1414,108,-0.4075,228,0.93471,150,0.26073,156,0.30023,119,-0.1409
ENSG00000138439,FAM117B,11,-0.9392,12,-1.0451,20,-0.0412,32,0.85915,29,0.53607,32,0.69920
ENSG00000163596,ICA1L,29,-0.6551,42,-0.0839,44,0.00965,58,0.53471,42,-0.0680,37,-0.2462
ENSG00000138442,WDR12,14,-0.4623,19,-0.0230,24,0.36227,20,0.04948,17,-0.1898,21,0.15233
ENSG00000138443,ABI2,124,-0.6230,170,-0.1938,142,-0.4163,244,0.51947,231,0.36115,183,-0.0176
ENSG00000173166,RAPH1,24,-0.3459,22,-0.6441,21,-0.5185,50,1.01396,26,-0.1917,37,0.35533
ENSG00000118257,NRP2,16,-0.3091,19,-0.1634,9,-1.2493,15,-0.5388,32,0.75707,39,1.12429
ENSG00000023228,NDUFS1,92,-0.6043,141,0.10014,131,-0.0600,139,0.04016,134,-0.0210,157,0.23473
ENSG00000114942,EEF1B2,352,0.12969,352,0.19808,337,0.06200,255,-0.4229,284,-0.2135,356,0.14937
ENSG00000204186,ZDBF2,22,-0.5588,26,-0.4547,60,1.04477,36,0.20784,27,-0.2721,34,0.12132
ENSG00000114948,ADAM23,28,-1.5366,50,-0.9471,157,1.18133,107,0.59360,79,0.03126,101,0.41502
ENSG00000118246,FASTKD2,30,-0.5312,35,-0.4140,55,0.44920,44,0.10243,57,0.51548,48,0.22218
ENSG00000118263,KLF7,12,-1.0180,23,-0.1516,33,0.52133,33,0.55053,16,-0.6720,25,0.03467
ENSG00000118260,CREB1,19,-0.2555,20,-0.3605,15,-0.6430,33,0.70740,33,0.59033,17,-0.4869
ENSG00000178385,PLEKHM3,16,-0.8728,27,-0.1261,46,0.80662,38,0.57270,22,-0.3898,14,-1.0286
ENSG00000188674,C2orf80,64,-0.9176,98,-0.3763,98,-0.2671,150,0.48036,161,0.53394,144,0.34180
ENSG00000115020,PIKFYVE,22,-0.1686,20,-0.4523,28,0.15628,32,0.44711,22,-0.2248,33,0.44305
ENSG00000078018,MAP2,798,-0.1133,959,0.28386,837,-0.0367,743,-0.2530,901,0.08155,707,-0.3051
ENSG00000144406,UNC80,43,-0.7893,74,0.05836,78,0.11863,83,0.25918,40,-0.9032,98,0.50037
ENSG00000197713,RPE,18,-0.1558,12,-1.0197,28,0.60126,23,0.28265,17,-0.2480,39,1.15986
ENSG00000115365,LANCL1,78,-0.8225,97,-0.6836,213,0.79220,189,0.68043,125,-0.0888,139,0.08707
ENSG00000178568,ERBB4,42,-0.2657,33,-0.8755,96,1.10259,46,-0.1082,36,-0.4925,97,1.12251
ENSG00000144451,SPAG16,47,0.47915,26,-0.6065,38,0.14400,32,-0.1328,44,0.37953,49,0.55174
ENSG00000138363,ATIC,38,0.01838,34,-0.2776,42,0.17691,44,0.29145,42,0.15898,33,-0.2073
ENSG00000115414,FN1,72,1.71791,28,0.10368,20,-0.4073,17,-0.7500,10,-1.4898,19,-0.5576
ENSG00000079246,XRCC5,80,-0.3978,80,-0.5632,128,0.35100,138,0.54980,91,-0.1905,135,0.43445
ENSG00000260804,LINC01963,22,-0.9721,33,-0.5147,74,0.93790,47,0.20832,37,-0.2058,59,0.56018
ENSG00000144583,MARCH4,8,-1.5347,21,-0.0855,22,0.01488,18,-0.3039,30,0.48344,39,0.91702
ENSG00000197756,RPL37A,3147,0.51659,2928,0.64523,1953,-0.2555,1260,-1.0184,1584,-0.5833,2027,-0.1969
ENSG00000115461,IGFBP5,44,-0.9057,45,-1.1793,52,-0.6454,57,-0.5704,122,0.71750,278,2.28757
ENSG00000163466,ARPC2,109,-0.5586,151,-0.0746,134,-0.2354,173,0.19541,133,-0.2439,230,0.64047
ENSG00000127837,AAMP,69,-0.3610,76,-0.3138,111,0.39557,94,0.14501,96,0.15606,102,0.25436
ENSG00000127838,PNKD,141,-0.0581,152,0.08797,166,0.20970,166,0.23041,109,-0.4639,108,-0.4826
ENSG00000135926,TMBIM1,54,1.40264,18,-0.5508,14,-0.7560,11,-1.2013,64,1.70325,8,-1.6274
ENSG00000144579,CTDSP1,41,1.62009,14,-0.3169,15,-0.0682,10,-0.7586,12,-0.4053,15,-0.0848
ENSG00000144580,CNOT9,15,-0.8017,22,-0.3622,32,0.34810,32,0.36158,29,0.17415,31,0.29735
ENSG00000074582,BCS1L,19,-0.0654,18,-0.1969,19,-0.0311,24,0.38857,27,0.52458,10,-0.9657
ENSG00000163481,RNF25,13,-0.3137,10,-0.9695,24,0.59526,21,0.49076,8,-1.0844,35,1.26253
ENSG00000171450,CDK5R2,60,-1.0187,122,0.14564,114,-0.0111,136,0.31173,105,-0.1472,111,-0.0611
ENSG00000115649,CNPPD1,16,0.20143,13,-0.2959,5,-1.4514,18,0.41366,20,0.52566,16,0.12430
ENSG00000144567,RETREG2,139,-0.7420,189,-0.3698,219,-0.0272,304,0.58204,243,0.13818,263,0.26491
ENSG00000158552,ZFAND2B,26,-0.3044,35,0.28995,23,-0.4603,34,0.16843,25,-0.3716,30,-0.0777
ENSG00000115657,ABCB6,14,-1.3756,32,-0.1990,35,-0.0226,37,0.10354,63,0.95284,37,0.06628
ENSG00000198925,ATG9A,56,-0.5829,65,-0.5063,71,-0.2088,114,0.64567,79,-0.0401,118,0.61171
ENSG00000163516,ANKZF1,12,-0.2734,18,0.43446,12,-0.2713,12,-0.3437,20,0.46415,9,-0.7973
ENSG00000115661,STK16,16,-0.6404,26,0.09354,28,0.23141,26,0.07406,34,0.50263,14,-0.8499
ENSG00000127824,TUBA4A,146,-1.0980,277,-0.1541,290,-0.0305,447,0.78877,287,-0.0492,235,-0.3675
ENSG00000135924,DNAJB2,139,-0.4695,178,-0.1098,171,-0.1406,188,0.00958,287,0.70392,183,-0.0330
ENSG00000054356,PTPRN,141,-1.1335,253,-0.3308,245,-0.2811,438,0.77347,263,-0.1690,387,0.45603
ENSG00000072195,SPEG,17,-0.8397,30,0.11856,35,0.29347,19,-0.7550,38,0.41558,42,0.59509
ENSG00000144591,GMPPA,6,-1.2338,8,-1.1254,35,1.48144,22,0.78935,9,-0.7121,17,0.27923
ENSG00000123989,CHPF,63,-0.2479,51,-0.7966,108,0.61844,88,0.31589,69,-0.1120,120,0.78629
ENSG00000188760,TMEM198,13,-1.2770,28,-0.1762,28,-0.1185,34,0.22827,29,-0.0561,51,0.87390
ENSG00000124006,OBSL1,61,-0.0681,63,-0.0377,75,0.25582,59,-0.1318,44,-0.5865,88,0.53462
ENSG00000144589,STK11IP,8,-0.8595,15,0.08881,9,-0.8057,15,-0.0358,25,0.83090,16,0.10271
ENSG00000114923,SLC4A3,55,-0.5912,85,0.11776,101,0.35713,76,-0.1054,75,-0.1080,85,0.07793
ENSG00000116106,EPHA4,38,-1.8297,105,-0.4160,146,0.23115,185,0.72132,126,-0.0011,164,0.41896
ENSG00000267034,AC010980.1,9,-0.6167,16,0.29742,10,-0.4748,22,0.87713,7,-0.9559,5,-1.4450
ENSG00000163082,SGPP2,17,-0.6860,24,-0.2626,30,0.18949,37,0.60843,19,-0.5337,32,0.27485
ENSG00000116120,FARSB,43,-0.6433,52,-0.4836,113,0.93365,83,0.46932,39,-0.7803,76,0.26483
ENSG00000123983,ACSL3,102,-0.7955,122,-0.7314,236,0.53186,243,0.67367,199,0.24779,193,0.20148
ENSG00000171951,SCG2,137,-0.4067,127,-0.7297,278,0.73652,198,0.19225,141,-0.3681,317,0.96545
ENSG00000085449,WDFY1,14,-1.2151,26,-0.4516,25,-0.3641,56,1.09411,32,0.01667,31,-0.0306
ENSG00000135900,MRPL44,36,0.10613,18,-1.2599,47,0.53404,56,1.01111,38,0.18429,30,-0.1734
ENSG00000135919,SERPINE2,207,0.17634,85,-1.5527,80,-1.2960,121,-0.7347,742,2.58199,241,0.42589
ENSG00000036257,CUL3,56,-0.3106,45,-0.8703,77,0.20821,103,0.80541,58,-0.2323,99,0.62535
ENSG00000168958,MFF,90,0.04382,68,-0.5633,69,-0.3707,127,0.71547,85,-0.0351,103,0.27267
ENSG00000173744,AGFG1,24,-0.9438,39,-0.2590,49,0.17829,60,0.58618,58,0.43237,32,-0.5040
ENSG00000153820,SPHKAP,7,-1.5539,20,-0.0734,60,1.80717,27,0.49611,1,-3.9975,6,-1.9404
ENSG00000153823,PID1,33,-0.4766,31,-0.7993,70,0.75612,68,0.81189,32,-0.5140,51,0.20972
ENSG00000187957,DNER,195,0.21220,103,-1.0766,351,1.21211,149,-0.2456,127,-0.4762,331,1.10557
ENSG00000153827,TRIP12,42,-0.4486,43,-0.5911,63,0.16981,82,0.70834,48,-0.2493,74,0.44434
ENSG00000163053,SLC16A14,12,-1.0176,21,-0.1957,26,0.14155,31,0.53146,18,-0.3860,30,0.38965
ENSG00000135932,CAB39,62,-0.8613,104,-0.0865,127,0.27565,138,0.46832,72,-0.6234,122,0.20968
ENSG00000135916,ITM2C,842,0.59431,508,-0.3286,394,-0.6242,399,-0.6656,1101,1.05776,694,0.27266
ENSG00000204128,C2orf72,45,0.17031,33,-0.4813,65,0.77347,27,-0.7087,65,0.76805,46,0.21557
ENSG00000173692,PSMD1,72,-1.0092,122,-0.2886,161,0.24154,172,0.39532,148,0.10578,173,0.35276
ENSG00000135931,ARMC9,9,-0.8329,16,-0.0167,16,-0.0585,22,0.51787,9,-0.8132,20,0.35720
ENSG00000115053,NCL,157,-0.0396,158,-0.0553,199,0.34008,178,0.18117,125,-0.3975,145,-0.1737
ENSG00000187514,PTMA,576,0.24858,492,-0.0094,578,0.25357,423,-0.2770,460,-0.1146,513,0.06124
ENSG00000156973,PDE6D,31,0.38685,21,-0.3611,20,-0.3129,29,0.33904,31,0.40998,20,-0.3445
ENSG00000144524,COPS7B,22,-0.2426,21,-0.4214,26,0.02955,37,0.71343,33,0.41485,15,-0.7949
ENSG00000135930,EIF4E2,41,-0.0062,49,0.42447,36,-0.2377,36,-0.2269,32,-0.4094,37,-0.1883
ENSG00000115468,EFHD1,79,1.53266,26,-0.4449,17,-0.9945,19,-0.8820,58,0.95418,25,-0.3814
ENSG00000204120,GIGYF2,29,-0.0832,34,0.20619,26,-0.2462,29,-0.1355,31,0.00894,30,-0.0204
ENSG00000182600,SNORC,153,1.72190,53,-0.1527,35,-0.7325,34,-0.8437,59,0.06221,38,-0.6067
ENSG00000066248,NGEF,61,-1.7935,154,-0.5410,201,0.03032,260,0.52436,299,0.68711,269,0.50977
ENSG00000085978,ATG16L1,8,-1.1541,18,0.10146,24,0.52685,20,0.24337,20,0.20908,10,-0.9251
ENSG00000077044,DGKD,14,-0.2956,13,-0.5458,22,0.40993,21,0.41726,18,0.09936,20,0.27063
ENSG00000188042,ARL4C,50,-0.4883,49,-0.7227,125,0.99800,66,-0.0853,74,0.11008,110,0.77201
ENSG00000157985,AGAP1,112,0.40996,79,-0.2342,99,0.21016,75,-0.2653,95,0.13138,100,0.22654
ENSG00000132321,IQCA1,31,0.08907,29,-0.0644,16,-0.9337,17,-0.9566,68,1.41799,32,0.10846
ENSG00000198612,COPS8,116,-0.0926,95,-0.5566,112,-0.1439,155,0.43542,142,0.24195,164,0.47255
ENSG00000124831,LRRFIP1,26,-0.7800,40,-0.1940,39,-0.1732,40,-0.1507,72,0.83570,57,0.45336
ENSG00000132329,RAMP1,219,0.63231,121,-0.4710,74,-1.0792,89,-0.8741,317,1.27370,219,0.62839
ENSG00000184182,UBE2F,28,-0.4960,44,0.30717,25,-0.7198,44,0.22633,45,0.23741,27,-0.5693
ENSG00000132323,ILKAP,28,-0.4675,34,-0.2754,44,0.23799,45,0.28914,39,0.04230,45,0.26679
ENSG00000144485,HES6,42,0.98821,22,-0.1371,21,-0.1362,21,-0.1745,18,-0.4254,21,-0.1262
ENSG00000132326,PER2,12,-0.4293,13,-0.4699,15,-0.0883,24,0.83752,20,0.40909,10,-0.6331
ENSG00000204104,TRAF3IP1,11,-0.6500,16,-0.2673,23,0.42323,18,0.02794,26,0.60398,18,0.00235
ENSG00000065802,ASB1,22,-0.3519,31,0.33970,18,-0.6323,22,-0.3566,21,-0.4349,43,0.73559
ENSG00000068024,HDAC4,19,-0.1956,14,-0.9460,61,1.79254,29,0.56037,15,-0.5245,7,-1.5945
ENSG00000130414,NDUFA10,70,-1.0753,106,-0.6185,218,0.73443,193,0.61221,158,0.20180,142,0.02126
ENSG00000172428,COPS9,839,0.45361,732,0.35964,516,-0.3304,513,-0.3770,565,-0.1853,478,-0.4491
ENSG00000063660,GPC1,103,-0.0582,91,-0.3553,125,0.26363,118,0.18724,137,0.41592,98,-0.1224
ENSG00000188542,DUSP28,18,-0.3449,22,-0.1459,36,0.70263,30,0.45800,16,-0.6069,15,-0.6342
ENSG00000142327,RNPEPL1,25,0.41583,15,-0.5544,21,0.12499,18,-0.1860,36,1.00192,17,-0.1958
ENSG00000142330,CAPN10,20,0.20094,20,0.30579,12,-0.6170,19,0.09323,11,-0.7669,17,-0.0721
ENSG00000130294,KIF1A,399,-0.2481,492,0.13192,509,0.13990,413,-0.2146,376,-0.3395,584,0.36610
ENSG00000122085,MTERF4,15,-0.7534,21,-0.3439,33,0.48881,29,0.27443,25,0.03018,31,0.36044
ENSG00000115685,PPP1R7,81,-0.7635,139,0.13714,136,0.04660,141,0.12459,132,0.00082,130,-0.0261
ENSG00000115677,HDLBP,98,-0.4467,128,-0.0369,134,0.03962,159,0.36424,104,-0.3589,137,0.07950
ENSG00000168385,SEPTIN2,168,0.99445,88,-0.1108,79,-0.2451,62,-0.6853,137,0.65055,63,-0.6004
ENSG00000115694,STK25,136,-0.1379,138,-0.1781,155,0.06291,154,0.06482,144,-0.0486,192,0.41762
ENSG00000176720,BOK,10,-0.6126,18,0.55215,22,0.62946,15,0.09878,5,-1.6310,6,-1.2224
ENSG00000176946,THAP4,31,-0.3326,28,-0.6922,38,0.00294,42,0.18927,63,0.80619,55,0.57673
ENSG00000168397,ATG4B,38,-0.6723,51,-0.3210,84,0.56101,73,0.38963,57,-0.0544,61,0.04199
ENSG00000168395,ING5,12,-1.3462,23,-0.6180,46,0.69595,42,0.63631,34,0.18351,33,0.16638
ENSG00000180902,D2HGDH,23,-0.0226,18,-0.5750,23,-0.0263,34,0.70497,28,0.27357,20,-0.2408
ENSG00000188011,RTP5,15,-0.9754,22,-0.5386,8,-1.9479,9,-1.8596,62,1.32079,93,2.09733
ENSG00000224318,CHL1-AS2,18,-0.2805,28,0.65336,11,-0.9631,14,-0.7222,22,0.04752,25,0.23746
ENSG00000134121,CHL1,143,-0.8978,170,-0.8666,358,0.56317,382,0.77962,291,0.22218,305,0.29470
ENSG00000144619,CNTN4,13,-1.0851,20,-0.6367,40,0.68347,39,0.70109,15,-0.8870,41,0.70170
ENSG00000113851,CRBN,48,-0.2694,51,-0.2525,82,0.59640,75,0.50758,38,-0.6274,48,-0.2839
ENSG00000175928,LRRN1,20,-0.1297,19,-0.3413,9,-1.3086,29,0.51050,25,0.25206,31,0.55850
ENSG00000150995,ITPR1,89,-0.7966,103,-0.7902,221,0.65560,218,0.73999,153,0.05015,170,0.22527
ENSG00000134107,BHLHE40,43,-0.2938,36,-0.7700,58,0.20289,74,0.69208,86,0.84434,35,-0.5970
ENSG00000134108,ARL8B,110,-0.4054,102,-0.7222,157,0.15797,215,0.79850,147,0.05938,167,0.26373
ENSG00000196277,GRM7,10,-1.4203,31,0.37418,20,-0.4123,36,0.56042,18,-0.5577,21,-0.3538
ENSG00000196220,SRGAP3,35,-0.9594,55,-0.3903,79,0.30924,82,0.41954,89,0.50218,66,0.01950
ENSG00000206573,THUMPD3-AS1,21,0.39935,18,0.21918,12,-0.5420,15,-0.1495,14,-0.2291,15,-0.1019
ENSG00000134077,THUMPD3,20,-0.2464,15,-0.9042,45,1.10390,32,0.58871,7,-1.6702,35,0.68940
ENSG00000168137,SETD5,23,0.07371,26,0.45276,17,-0.4207,20,-0.1762,17,-0.3653,18,-0.3345
ENSG00000156959,LHFPL4,10,-1.7764,36,0.23498,39,0.27946,36,0.20434,26,-0.3421,34,0.09197
ENSG00000163719,MTMR14,16,-0.0935,13,-0.6146,20,0.27378,28,0.93580,12,-0.5375,15,-0.1801
ENSG00000144550,CPNE9,10,-0.9794,19,0.11268,19,0.05336,32,1.04166,3,-2.5820,12,-0.6438
ENSG00000114026,OGG1,16,0.09493,14,-0.1536,24,0.81123,12,-0.3283,18,0.30598,10,-0.5796
ENSG00000134072,CAMK1,54,-0.8642,87,-0.1943,56,-0.8305,104,0.17518,118,0.35503,162,0.89205
ENSG00000171148,TADA3,70,-0.1672,88,0.30321,71,-0.1376,81,0.08163,80,0.05112,42,-0.9481
ENSG00000241553,ARPC4,80,-0.7705,121,-0.1838,119,-0.1420,183,0.63230,134,0.03577,125,-0.0652
ENSG00000156990,RPUSD3,23,-0.5765,35,0.07032,41,0.30411,26,-0.4551,43,0.39550,39,0.24729
ENSG00000171135,JAGN1,33,0.29274,21,-0.5401,21,-0.4174,32,0.31441,38,0.53747,31,0.19757
ENSG00000163703,CRELD1,26,-1.5199,53,-0.6095,63,-0.1537,115,0.99220,66,-0.0776,98,0.55612
ENSG00000163704,PRRT3,34,-0.5205,37,-0.5511,37,-0.3767,70,0.71525,71,0.64951,46,-0.0463
ENSG00000125037,EMC3,60,-0.6932,87,-0.1911,90,-0.0713,118,0.41392,109,0.23713,100,0.08991
ENSG00000254999,BRK1,186,-0.3708,202,-0.3439,314,0.47322,246,0.08434,257,0.14396,291,0.34943
ENSG00000157014,TATDN2,27,-0.2995,32,-0.0764,23,-0.5318,35,0.11132,45,0.50548,36,0.14780
ENSG00000157020,SEC13,26,-0.7340,38,-0.1769,40,-0.0445,47,0.22339,52,0.35962,49,0.27430
ENSG00000157087,ATP2B2,101,-1.4111,198,-0.5427,350,0.53596,379,0.78254,225,-0.1767,295,0.25347
ENSG00000132164,SLC6A11,24,0.75509,9,-1.1563,11,-0.5486,13,-0.3164,42,1.74648,16,0.03939
ENSG00000157103,SLC6A1,263,0.24855,153,-0.8326,456,1.19201,122,-1.0426,286,0.38922,390,0.91580
ENSG00000197548,ATG7,14,-0.9022,21,-0.3918,33,0.42708,32,0.45563,31,0.35857,24,-0.0490
ENSG00000144560,VGLL4,40,-0.0936,34,-0.4886,31,-0.4772,39,-0.1525,70,0.82598,69,0.79370
ENSG00000157152,SYN2,346,-1.1319,598,-0.4101,856,0.28791,1217,1.03934,593,-0.2998,544,-0.4340
ENSG00000075975,MKRN2,16,-0.6584,17,-0.8011,24,-0.0609,34,0.53552,25,0.00356,49,1.12480
ENSG00000132155,RAF1,27,-0.1012,26,-0.1854,31,0.15674,29,0.05621,28,-0.0190,34,0.31193
ENSG00000144712,CAND2,8,-1.2500,16,-0.1860,35,1.11775,20,0.23070,13,-0.4406,16,-0.1834
ENSG00000144713,RPL32,1763,0.43057,1718,0.62829,1187,-0.2086,783,-0.9338,1031,-0.4305,1119,-0.3024
ENSG00000144711,IQSEC1,152,-0.3556,167,-0.3024,343,0.98241,202,0.10306,189,-0.0138,149,-0.3857
ENSG00000163517,HDAC11,77,0.58716,48,-0.2748,49,-0.1576,61,0.23711,46,-0.2370,52,-0.0427
ENSG00000163528,CHCHD4,8,-0.9615,16,0.06976,10,-0.7365,20,0.46889,20,0.40077,13,-0.2242
ENSG00000170876,TMEM43,25,0.13125,11,-1.4356,37,0.80265,26,0.26330,23,0.03853,46,1.15367
ENSG00000154767,XPC,19,0.06958,13,-0.7477,18,-0.0401,20,0.18334,15,-0.3353,39,1.27416
ENSG00000170860,LSM3,100,0.02956,111,0.32978,65,-0.6347,96,-0.0312,94,-0.0644,81,-0.2986
ENSG00000225733,FGD5-AS1,118,-0.0407,106,-0.3211,159,0.43482,136,0.20207,115,-0.0850,129,0.09093
ENSG00000177463,NR2C2,22,-0.8667,39,0.03408,43,0.18389,47,0.35606,35,-0.1521,35,-0.1417
ENSG00000131368,MRPS25,33,-1.0424,71,0.21503,76,0.25933,68,0.08558,41,-0.7064,79,0.31958
ENSG00000131381,RBSN,36,-0.5750,44,-0.3383,44,-0.2311,69,0.55113,51,-0.0262,68,0.45772
ENSG00000131375,CAPN7,9,-0.6245,11,-0.3791,15,0.15069,15,0.19878,23,0.90682,12,-0.1905
ENSG00000131370,SH3BP5,30,-1.0775,60,-0.0401,70,0.22731,80,0.50039,57,-0.1087,53,-0.2239
ENSG00000144597,EAF1,11,-1.1218,19,-0.5623,44,0.99229,28,0.28840,30,0.36401,24,0.00541
ENSG00000206560,ANKRD28,16,-0.4484,20,-0.1756,30,0.54735,21,-0.0319,15,-0.5670,32,0.63999
ENSG00000154813,DPH3,16,-0.1505,17,-0.1519,14,-0.4078,22,0.39081,14,-0.4356,24,0.47710
ENSG00000131378,RFTN1,18,-1.1521,23,-1.1076,70,0.94893,61,0.84859,28,-0.5048,62,0.73917
ENSG00000154822,PLCL2,13,-1.0586,21,-0.4620,22,-0.3105,37,0.65876,38,0.58049,31,0.23340
ENSG00000131374,TBC1D5,44,0.09219,42,-0.0123,36,-0.2496,45,0.11701,40,-0.0888,43,0.04432
ENSG00000182568,SATB1,59,-0.7964,95,-0.0820,174,0.95319,150,0.81478,33,-1.6388,35,-1.5519
ENSG00000144566,RAB5A,79,-0.0465,63,-0.5767,107,0.44159,108,0.52620,66,-0.3220,95,0.24698
ENSG00000114166,KAT2B,47,0.63089,24,-0.6524,23,-0.5288,18,-0.9250,90,1.80466,28,-0.2053
ENSG00000151789,ZNF385D,41,0.30614,21,-1.0048,81,1.50318,36,0.13903,13,-1.4415,46,0.49205
ENSG00000182247,UBE2E2,56,-0.6338,65,-0.5954,100,0.27063,127,0.77329,82,-0.0400,95,0.18190
ENSG00000170142,UBE2E1,51,-0.1442,53,-0.1433,49,-0.2219,62,0.19362,57,0.02522,68,0.31361
ENSG00000197885,NKIRAS1,24,-1.2033,45,-0.3257,85,0.79300,74,0.65217,46,-0.1864,39,-0.4695
ENSG00000174748,RPL15,902,0.02115,923,0.08869,746,-0.2813,906,0.03157,842,-0.0895,908,0.03156
ENSG00000174738,NR1D2,22,-1.2690,45,-0.2728,37,-0.5096,62,0.35153,54,0.09495,93,0.98257
ENSG00000151090,THRB,44,-1.3419,100,-0.1043,124,0.27112,157,0.76946,72,-0.5973,94,-0.1720
ENSG00000077097,TOP2B,98,0.09175,88,-0.1224,89,-0.0610,103,0.19286,93,0.01553,88,-0.0848
ENSG00000151092,NGLY1,8,-0.8260,13,-0.1825,14,-0.0605,24,0.97586,12,-0.3048,9,-0.7360
ENSG00000179796,LRRC3B,30,0.40262,20,-0.4052,12,-0.9849,10,-1.3934,69,1.87404,25,0.11830
ENSG00000033867,SLC4A7,14,-0.7356,22,-0.1017,18,-0.3686,24,0.10673,35,0.69698,25,0.15782
ENSG00000187118,CMC1,22,-0.1450,29,0.48253,16,-0.6628,29,0.34033,7,-1.8248,22,-0.1673
ENSG00000163512,AZI2,26,-0.8632,55,0.45499,43,-0.1305,52,0.21054,41,-0.1893,27,-0.8090
ENSG00000163527,STT3B,38,-0.0676,25,-0.9581,55,0.54810,65,0.96983,36,-0.1242,34,-0.2091
ENSG00000144645,OSBPL10,4,-1.7882,9,-1.0798,21,0.55361,32,1.58547,16,0.17436,7,-1.1157
ENSG00000152642,GPD1L,29,-0.9640,43,-0.5093,97,0.96241,66,0.35887,46,-0.2796,67,0.32995
ENSG00000144635,DYNC1LI1,23,-1.2611,61,0.36827,38,-0.5238,73,0.60482,34,-0.6662,42,-0.3431
ENSG00000170266,GLB1,20,-0.0572,14,-0.8503,32,0.68155,24,0.28695,32,0.71163,20,-0.0880
ENSG00000170275,CRTAP,34,0.08590,31,-0.1120,37,0.20417,32,-0.0184,32,-0.0168,34,0.04148
ENSG00000153558,FBXL2,24,-0.8345,39,-0.1834,49,0.24169,66,0.87556,28,-0.6396,31,-0.4691
ENSG00000153560,UBP1,28,-0.8511,36,-0.6633,51,0.04937,58,0.30889,68,0.52224,83,0.86743
ENSG00000163539,CLASP2,110,-0.6405,136,-0.4468,188,0.20404,231,0.62711,175,0.08320,179,0.11902
ENSG00000170248,PDCD6IP,20,-1.0849,29,-0.7257,58,0.57900,71,1.09270,25,-0.7623,46,0.17318
ENSG00000172995,ARPP21,102,-0.9255,158,-0.3607,90,-1.1089,232,0.41917,311,0.86005,251,0.49793
ENSG00000178567,EPM2AIP1,35,-0.9805,47,-0.6978,120,1.01224,74,0.23700,77,0.26807,83,0.38543
ENSG00000076242,MLH1,21,0.09861,21,0.09415,21,0.09244,25,0.36690,11,-0.8579,14,-0.5521
