Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to6,Feature log2 fold change topic 5to6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9
ENSG00000077380,DYNC1I2,30,-2.0805,184,0.76048,213,1.01919,104,-0.1898,101,-0.2711,79,-0.6130,109,-0.1104,132,0.19114
ENSG00000115840,SLC25A12,30,-1.0188,20,-1.5813,112,1.13617,65,0.20091,54,-0.1181,70,0.32681,77,0.47269,36,-0.7563
ENSG00000091428,RAPGEF4,31,-2.6734,59,-1.7022,292,0.81599,157,-0.2127,107,-0.8941,165,-0.1392,145,-0.3440,552,2.05098
ENSG00000138430,OLA1,30,-2.5546,88,-0.9430,231,0.59531,119,-0.4862,289,1.20277,189,0.25737,69,-1.3183,149,-0.1242
ENSG00000138433,CIR1,30,-1.0521,68,0.23198,44,-0.4703,46,-0.3886,69,0.30429,72,0.33072,48,-0.3181,84,0.58008
ENSG00000163328,GPR155,30,-1.7712,48,-1.0544,149,0.75123,91,-0.0809,148,0.87872,95,-0.0061,89,-0.1040,59,-0.7519
ENSG00000128656,CHN1,45,-5.0045,187,-2.9320,2155,0.86234,2139,0.84985,2097,0.97948,1461,0.20020,549,-1.3345,905,-0.5668
ENSG00000115966,ATF2,30,-1.4915,62,-0.3720,87,0.15819,74,-0.1106,121,0.85646,115,0.63363,44,-0.9152,55,-0.5701
ENSG00000154518,ATP5MC3,30,-3.4718,140,-1.2070,541,0.97469,303,-0.0056,359,0.31342,488,0.79360,281,-0.1261,237,-0.3970
ENSG00000144320,LNPK,560,3.07137,26,-2.3447,82,-0.6238,56,-1.1954,102,-0.3053,21,-2.6135,55,-1.2247,85,-0.5582
ENSG00000128654,MTX2,30,-1.4827,8,-3.2895,185,1.49956,55,-0.5449,140,1.20500,69,-0.1973,46,-0.8187,30,-1.4790
ENSG00000170144,HNRNPA3,30,-2.9926,288,0.46376,223,0.03696,187,-0.2432,296,0.59840,331,0.70156,151,-0.5766,157,-0.5221
ENSG00000116044,NFE2L2,30,-0.8008,135,1.77574,15,-1.8026,19,-1.4639,36,-0.5704,66,0.45500,77,0.72813,34,-0.5997
ENSG00000018510,AGPS,30,-0.3381,45,0.33091,44,0.28289,56,0.68114,35,-0.1180,24,-0.7060,29,-0.3599,36,-0.0632
ENSG00000079156,OSBPL6,30,-0.5868,34,-0.3772,53,0.32144,43,-0.0299,65,0.80567,35,-0.3575,23,-1.0152,43,-0.0016
ENSG00000180228,PRKRA,30,-1.0644,49,-0.3160,85,0.59478,58,-0.0456,76,0.48067,55,-0.1285,50,-0.2642,55,-0.1130
ENSG00000116095,PLEKHA3,30,-1.0138,30,-0.9941,52,-0.1705,103,0.99078,82,0.70827,26,-1.2086,70,0.31387,41,-0.5300
ENSG00000187231,SESTD1,30,-0.3463,72,1.11381,65,0.94499,26,-0.5401,26,-0.6261,15,-1.3894,49,0.44630,26,-0.5802
ENSG00000170035,UBE2E3,30,-1.8701,62,-0.7704,121,0.28441,182,0.98787,145,0.69770,108,0.10402,70,-0.5834,51,-1.0812
ENSG00000138434,ITPRID2,30,-1.3105,190,1.78580,45,-0.6898,87,0.36534,50,-0.5743,80,0.23030,41,-0.8297,54,-0.4163
ENSG00000115252,PDE1A,30,-1.8408,52,-1.0161,118,0.28426,192,1.12217,162,0.98705,78,-0.3817,63,-0.7147,38,-1.5046
ENSG00000077232,DNAJC10,1668,4.47935,140,-0.9202,43,-2.6877,54,-2.3318,93,-1.6670,54,-2.3331,57,-2.2646,60,-2.1906
ENSG00000061676,NCKAP1,1035,1.52916,270,-0.7472,265,-0.7804,422,-0.0423,507,0.29681,342,-0.3779,313,-0.5168,240,-0.9293
ENSG00000065548,ZC3H15,30,-2.2778,71,-0.9927,238,0.97477,106,-0.3767,179,0.56615,180,0.49209,112,-0.2814,109,-0.3257
ENSG00000138448,ITGAV,667,2.72256,82,-1.0788,24,-2.9053,142,-0.2223,101,-0.8487,168,0.04541,148,-0.1560,39,-2.1812
ENSG00000144369,FAM171B,30,-2.8756,122,-0.7894,154,-0.4218,302,0.68052,283,0.66832,234,0.24678,267,0.47004,135,-0.6341
ENSG00000128699,ORMDL1,30,-0.7600,59,0.32994,40,-0.3014,19,-1.4156,82,1.06633,17,-1.5885,60,0.33995,47,-0.0492
ENSG00000151690,MFSD6,121,0.07899,21,-2.5598,176,0.70937,101,-0.2091,217,1.33391,60,-1.0238,34,-1.8494,88,-0.4246
ENSG00000115419,GLS,137,-1.0341,158,-0.8164,289,0.14104,323,0.32799,447,1.06835,246,-0.1191,146,-0.9330,191,-0.5216
ENSG00000115415,STAT1,297,2.81130,46,-0.6654,51,-0.4939,21,-1.8376,51,-0.5688,31,-1.2471,48,-0.6010,36,-1.0585
ENSG00000144339,TMEFF2,30,-1.2945,2,-4.7456,108,0.74611,79,0.22503,149,1.67575,42,-0.7627,20,-1.9140,42,-0.7733
ENSG00000196950,SLC39A10,194,-0.0116,135,-0.5850,208,0.09779,287,0.63575,297,0.83044,125,-0.7060,120,-0.7743,98,-1.0760
ENSG00000197121,PGAP1,30,-1.2316,17,-2.0411,107,0.79563,30,-1.2397,123,1.29080,40,-0.8084,66,-0.0149,62,-0.1181
ENSG00000115524,SF3B1,685,2.45298,198,0.09455,65,-1.6205,83,-1.2729,179,-0.0819,105,-0.9083,135,-0.5123,54,-1.9140
ENSG00000115520,COQ10B,30,-0.4278,9,-2.1394,43,0.13174,75,1.08879,42,0.13445,50,0.41228,30,-0.4396,32,-0.3177
ENSG00000144381,HSPD1,211,0.20552,225,0.31886,203,0.14687,181,-0.0379,211,0.24554,112,-0.7971,224,0.30695,92,-1.1037
ENSG00000115541,HSPE1,198,0.08277,147,-0.3917,185,-0.0242,216,0.22262,170,-0.1814,255,0.50225,194,0.04792,158,-0.2814
ENSG00000115540,MOB4,30,-1.2845,56,-0.3319,109,0.77378,87,0.37976,88,0.48704,70,0.02542,35,-1.0449,55,-0.3563
ENSG00000115896,PLCL1,30,-0.3477,36,-0.0684,54,0.61782,56,0.66003,35,-0.1252,29,-0.3875,36,-0.0479,25,-0.6142
ENSG00000119042,SATB2,30,-0.2774,11,-1.7757,24,-0.6065,50,0.54415,44,0.42216,30,-0.2771,17,-1.1570,70,1.15561
ENSG00000178074,C2orf69,87,0.48613,32,-1.1044,56,-0.2237,79,0.33210,101,0.88538,38,-0.8380,39,-0.7852,49,-0.4288
ENSG00000196141,SPATS2L,30,-1.5631,121,0.62808,116,0.56499,116,0.56367,71,-0.2721,71,-0.2511,81,-0.0276,67,-0.3397
ENSG00000082153,BZW1,238,1.03123,102,-0.3789,92,-0.5421,98,-0.4447,176,0.59041,61,-1.1823,116,-0.1821,109,-0.2787
ENSG00000013441,CLK1,30,-1.1490,185,1.95496,36,-0.8597,30,-1.1637,58,-0.1551,58,-0.1323,58,-0.1366,53,-0.2642
ENSG00000155744,FAM126B,124,0.44825,44,-1.1751,109,0.23917,90,-0.0665,122,0.50315,92,-0.0326,70,-0.4701,73,-0.3960
ENSG00000119013,NDUFB3,30,-2.0403,93,-0.3169,123,0.12661,81,-0.5490,138,0.36031,190,0.85948,138,0.31934,95,-0.2964
ENSG00000115993,TRAK2,186,1.36450,108,0.39767,63,-0.4662,64,-0.4334,93,0.17629,30,-1.5881,42,-1.0996,83,-0.0409
ENSG00000003393,ALS2,30,-0.2345,31,-0.1573,41,0.26808,59,0.89331,46,0.54159,20,-0.8208,25,-0.4810,13,-1.5150
ENSG00000116030,SUMO1,30,-2.0682,50,-1.3168,107,-0.1316,181,0.74548,142,0.38453,164,0.57327,102,-0.2074,127,0.14508
ENSG00000055044,NOP58,30,-0.8943,42,-0.3777,49,-0.1374,59,0.16721,78,0.75645,55,0.06105,47,-0.1836,40,-0.4459
ENSG00000204217,BMPR2,75,-1.4687,335,0.92497,221,0.21333,261,0.49029,188,-0.0537,196,0.01940,168,-0.2282,112,-0.8627
ENSG00000163596,ICA1L,30,-0.6915,29,-0.7375,42,-0.1468,43,-0.1222,74,0.93417,60,0.42107,41,-0.1929,24,-0.9987
ENSG00000138443,ABI2,33,-2.9755,168,-0.5295,210,-0.1808,315,0.48288,370,0.91307,242,0.04945,225,-0.0681,181,-0.4144
ENSG00000173166,RAPH1,30,-0.6487,43,-0.0808,72,0.76847,81,0.98688,45,-0.0021,44,-0.0563,24,-0.9965,23,-1.0182
ENSG00000023228,NDUFS1,30,-2.5696,118,-0.5426,254,0.71456,206,0.35767,214,0.49472,153,-0.1322,177,0.10897,125,-0.4491
ENSG00000114942,EEF1B2,30,-3.4973,588,1.08269,305,-0.0384,244,-0.3902,290,-0.1352,293,-0.1020,398,0.40329,369,0.27687
ENSG00000204186,ZDBF2,30,-0.3160,18,-1.1091,44,0.29586,47,0.41943,41,0.21792,9,-2.0474,79,1.32060,20,-0.9438
ENSG00000114948,ADAM23,30,-1.6642,26,-1.8570,122,0.53621,151,0.90366,154,1.13782,43,-1.1199,58,-0.6515,57,-0.6965
ENSG00000118246,FASTKD2,30,-0.5107,34,-0.3010,16,-1.4214,65,0.74827,49,0.31387,70,0.87005,40,-0.0490,20,-1.1519
ENSG00000118263,KLF7,30,-0.1893,24,-0.5209,28,-0.2672,12,-1.5951,60,1.18380,10,-1.7790,22,-0.6396,56,0.85345
ENSG00000118260,CREB1,30,-0.2323,42,0.30447,15,-1.3029,34,-0.0333,33,-0.1059,46,0.46200,42,0.31741,38,0.14710
ENSG00000178385,PLEKHM3,30,-0.2936,7,-2.5193,40,0.16484,29,-0.3251,59,0.98886,28,-0.3966,48,0.47230,24,-0.6011
ENSG00000188674,C2orf80,222,1.19290,14,-3.1194,48,-1.2908,204,1.03563,138,0.42353,134,0.30373,59,-0.9756,40,-1.5661
ENSG00000078018,MAP2,185,-2.8389,355,-1.8748,1425,0.28379,1844,0.72200,1099,-0.1596,1760,0.64129,1053,-0.2079,1968,0.83535
ENSG00000144406,UNC80,1909,4.22109,65,-2.3410,156,-1.0413,83,-1.9904,133,-1.4014,83,-1.9829,77,-2.0941,86,-1.9347
ENSG00000115365,LANCL1,37,-2.1119,94,-0.7273,324,1.33756,138,-0.1285,206,0.61818,184,0.33625,91,-0.7822,67,-1.2447
ENSG00000178568,ERBB4,30,-1.1016,4,-3.8634,137,1.40748,21,-1.6016,62,0.04741,41,-0.6322,154,1.64051,35,-0.8500
ENSG00000144451,SPAG16,32,-0.1000,30,-0.1898,22,-0.6607,52,0.70260,21,-0.8621,22,-0.7032,73,1.30400,34,0.00573
ENSG00000138363,ATIC,30,-0.4255,40,0.01650,62,0.76655,33,-0.2674,37,-0.0994,22,-0.8986,58,0.64867,34,-0.2362
ENSG00000079246,XRCC5,398,1.67739,129,-0.2860,107,-0.5814,150,-0.0476,155,0.00608,90,-0.8514,126,-0.3259,80,-1.0219
ENSG00000260804,LINC01963,30,-0.6645,12,-2.0166,35,-0.4277,37,-0.3406,81,1.18370,54,0.26590,45,-0.0108,36,-0.3832
ENSG00000197756,RPL37A,1206,-0.6201,3231,1.01218,1078,-0.7944,1235,-0.5832,1006,-0.9940,1953,0.14877,2763,0.73497,2564,0.60578
ENSG00000115461,IGFBP5,738,2.36011,438,1.27224,21,-3.4569,132,-0.7314,174,-0.3301,105,-1.0741,75,-1.5903,28,-3.0526
ENSG00000163466,ARPC2,645,1.80010,154,-0.6724,222,-0.0993,215,-0.1489,219,-0.1375,229,-0.0482,89,-1.5009,131,-0.9229
ENSG00000127837,AAMP,30,-1.3389,53,-0.4588,80,0.18992,125,0.95507,95,0.54805,34,-1.1559,58,-0.3173,71,-0.0052
ENSG00000127838,PNKD,30,-1.9647,105,-0.0560,109,0.00542,97,-0.1778,149,0.61792,119,0.14904,78,-0.5214,140,0.42833
ENSG00000171450,CDK5R2,721,1.85683,67,-2.0469,314,0.32942,233,-0.1586,299,0.28906,125,-1.1196,90,-1.6188,162,-0.7259
ENSG00000144567,RETREG2,30,-2.8735,56,-1.9464,308,0.71535,259,0.41682,324,0.96380,198,-0.0248,93,-1.1951,216,0.11846
ENSG00000115657,ABCB6,30,-0.2737,10,-1.8337,63,0.95518,66,1.03994,43,0.36053,15,-1.3043,11,-1.7095,38,0.11868
ENSG00000198925,ATG9A,30,-1.2093,26,-1.4116,51,-0.3952,98,0.67156,108,1.01202,73,0.17633,56,-0.2546,39,-0.8036
ENSG00000127824,TUBA4A,761,1.33731,103,-1.8892,421,0.29161,380,0.12553,464,0.53525,180,-1.0541,124,-1.6165,272,-0.4123
ENSG00000135924,DNAJB2,106,-0.8675,167,-0.1580,171,-0.1208,282,0.70683,250,0.59092,155,-0.2744,121,-0.6702,158,-0.2483
ENSG00000054356,PTPRN,224,-0.5096,75,-2.1595,357,0.24310,448,0.62264,546,1.18539,239,-0.4029,137,-1.2568,199,-0.6912
ENSG00000123989,CHPF,30,-1.4368,30,-1.4108,104,0.52246,62,-0.3227,144,1.34437,52,-0.6031,80,0.08710,37,-1.1257
ENSG00000188760,TMEM198,30,-0.1107,4,-2.9315,26,-0.3390,48,0.65431,56,1.14638,21,-0.6418,25,-0.3662,22,-0.6079
ENSG00000124006,OBSL1,30,-0.6541,45,-0.0265,60,0.45762,72,0.77607,40,-0.2360,28,-0.7298,61,0.49346,32,-0.5369
ENSG00000114923,SLC4A3,30,-1.3415,38,-0.9725,110,0.72598,80,0.18106,92,0.49361,72,0.02553,43,-0.7930,84,0.26541
ENSG00000116106,EPHA4,30,-2.2416,38,-1.9068,66,-1.0694,366,1.85115,217,1.02974,120,-0.1384,75,-0.8714,47,-1.5623
ENSG00000163082,SGPP2,89,0.87815,82,0.73359,65,0.33547,42,-0.3659,64,0.35722,38,-0.5103,19,-1.5435,12,-2.1871
ENSG00000116120,FARSB,30,-1.0674,9,-2.8620,81,0.51811,54,-0.1537,118,1.45523,33,-0.9003,28,-1.1479,63,0.10517
ENSG00000123983,ACSL3,30,-2.6923,107,-0.8027,254,0.59735,149,-0.2819,293,1.01819,171,-0.0623,185,0.07181,115,-0.6816
ENSG00000171951,SCG2,1509,3.08374,51,-2.7958,236,-0.5143,133,-1.3855,297,-0.1667,150,-1.2054,151,-1.1979,104,-1.7553
ENSG00000135900,MRPL44,30,-0.2386,10,-1.8139,13,-1.5302,32,-0.1168,63,1.21112,56,0.78500,16,-1.2061,31,-0.1973
ENSG00000135919,SERPINE2,30,-2.3254,153,0.16941,27,-2.4657,194,0.56064,146,0.10617,225,0.82228,286,1.24949,36,-2.0501
ENSG00000036257,CUL3,30,-1.4089,39,-0.9936,83,0.18310,134,0.99084,114,0.85114,56,-0.4564,59,-0.3711,41,-0.9447
ENSG00000168958,MFF,30,-1.7325,99,0.10321,59,-0.7164,151,0.81586,97,0.08878,125,0.49814,112,0.31746,64,-0.5946
ENSG00000173744,AGFG1,306,2.09947,69,-0.5498,66,-0.6092,92,-0.0812,80,-0.3379,66,-0.6182,56,-0.8731,59,-0.7871
ENSG00000153820,SPHKAP,30,-0.9528,34,-0.7704,184,2.22084,7,-2.9576,88,0.93888,1,-5.8378,11,-2.4260,54,-0.0421
ENSG00000153823,PID1,30,-0.8463,28,-0.9268,39,-0.4513,43,-0.2796,80,0.87630,69,0.48411,46,-0.1766,48,-0.1109
ENSG00000187957,DNER,30,-2.5921,44,-2.0313,372,1.40762,95,-0.8809,209,0.44921,136,-0.3211,239,0.61246,157,-0.0853
ENSG00000153827,TRIP12,30,-1.6860,116,0.42438,78,-0.2168,78,-0.2198,122,0.60145,96,0.10102,73,-0.3351,92,0.04364
ENSG00000135932,CAB39,30,-2.1452,39,-1.7449,145,0.28149,197,0.79855,175,0.70397,147,0.29605,84,-0.5984,109,-0.1833
ENSG00000135916,ITM2C,33,-3.9959,364,-0.4300,239,-1.0771,547,0.22698,544,0.25106,775,0.81882,972,1.22948,268,-0.9021
ENSG00000204128,C2orf72,30,-0.3924,32,-0.2719,25,-0.6904,16,-1.3222,49,0.48116,55,0.58170,34,-0.2025,55,0.59746
ENSG00000173692,PSMD1,30,-2.5191,92,-0.8678,187,0.26503,119,-0.4652,315,1.45249,152,-0.0730,111,-0.5709,112,-0.5572
ENSG00000115053,NCL,30,-2.8526,417,1.28980,203,0.04416,158,-0.3632,221,0.20913,132,-0.6354,192,-0.0470,206,0.06271
ENSG00000187514,PTMA,30,-4.3338,1801,2.20416,428,-0.3934,274,-1.0839,387,-0.6174,540,-0.0215,482,-0.2061,598,0.14413
ENSG00000135930,EIF4E2,30,-0.6419,49,0.14086,81,0.99675,42,-0.1034,59,0.53266,23,-1.0705,21,-1.1808,40,-0.1703
ENSG00000115468,EFHD1,30,-1.1012,267,2.91506,22,-1.5874,12,-2.4212,14,-2.3896,48,-0.3779,106,0.93634,35,-0.8600
ENSG00000204120,GIGYF2,907,4.40209,73,-1.0103,33,-2.1973,48,-1.6350,62,-1.3759,7,-4.4015,29,-2.3485,27,-2.4837
ENSG00000182600,SNORC,30,-2.0572,343,1.97692,59,-1.0355,40,-1.6331,42,-1.6703,108,-0.1013,270,1.49164,102,-0.2019
ENSG00000066248,NGEF,30,-1.8665,21,-2.4114,79,-0.4016,235,1.46568,150,0.77650,136,0.48831,52,-1.0424,60,-0.8272
ENSG00000188042,ARL4C,30,-1.2556,10,-2.8062,212,2.09832,29,-1.3202,42,-0.8176,83,0.34367,105,0.74036,53,-0.3874
ENSG00000157985,AGAP1,30,-1.7635,26,-1.9752,78,-0.3019,96,0.02301,102,0.14612,133,0.55950,150,0.76855,134,0.58157
ENSG00000198612,COPS8,1066,3.02603,90,-1.4777,130,-0.9302,181,-0.4090,155,-0.7270,118,-1.0759,98,-1.3620,117,-1.0921
ENSG00000124831,LRRFIP1,30,-1.2810,146,1.30103,56,-0.3185,68,-0.0265,81,0.29867,56,-0.3375,46,-0.6292,56,-0.3316
ENSG00000132329,RAMP1,339,1.26531,129,-0.3730,68,-1.3555,161,-0.0164,156,-0.0757,147,-0.1656,235,0.61140,74,-1.2334
ENSG00000184182,UBE2F,30,-0.5260,24,-0.8516,73,0.94347,43,0.03529,39,-0.1311,45,0.11540,31,-0.4899,53,0.38221
ENSG00000132323,ILKAP,30,-0.4375,55,0.55465,42,0.10785,39,0.00137,55,0.64447,30,-0.4131,24,-0.7906,24,-0.7649
ENSG00000144485,HES6,30,-0.1777,23,-0.5692,74,1.37837,4,-3.0306,15,-1.3633,12,-1.5861,67,1.17494,61,1.02182
ENSG00000065802,ASB1,30,-0.1439,19,-0.8337,32,-0.0439,29,-0.2121,51,0.88722,27,-0.3248,34,0.07412,22,-0.6345
ENSG00000130414,NDUFA10,30,-2.2716,61,-1.2131,137,0.04939,194,0.62800,214,0.95750,151,0.20677,103,-0.4079,94,-0.5603
ENSG00000172428,COPS9,738,0.86987,228,-1.0326,315,-0.5375,415,-0.0997,280,-0.7966,656,0.66272,534,0.31374,523,0.28024
ENSG00000063660,GPC1,30,-2.0029,48,-1.2995,166,0.67152,102,-0.1404,170,0.84292,123,0.16655,68,-0.7627,123,0.16676
ENSG00000130294,KIF1A,115,-2.2726,145,-1.9379,986,1.12866,499,-0.0349,651,0.47023,482,-0.0922,423,-0.3025,640,0.37212
ENSG00000115685,PPP1R7,32,-2.1273,82,-0.6966,114,-0.1823,117,-0.1512,213,1.03403,187,0.62607,104,-0.3377,91,-0.5364
ENSG00000115677,HDLBP,30,-2.3508,167,0.28209,201,0.59019,107,-0.4364,201,0.70091,106,-0.4497,120,-0.2488,133,-0.0909
ENSG00000168385,SEPTIN2,30,-2.0057,282,1.64035,90,-0.3333,66,-0.8221,66,-0.9191,112,0.01201,166,0.66507,125,0.18603
ENSG00000115694,STK25,30,-2.2665,97,-0.5048,194,0.62724,142,0.11136,177,0.55386,121,-0.1549,115,-0.2362,144,0.13308
ENSG00000176946,THAP4,30,-0.5573,55,0.41560,52,0.31752,71,0.84470,33,-0.4759,35,-0.2916,41,-0.0499,34,-0.3400
ENSG00000168397,ATG4B,30,-0.8257,10,-2.3696,45,-0.1917,62,0.33778,90,1.17380,50,-0.0158,49,-0.0621,30,-0.8105
ENSG00000188011,RTP5,62,0.20218,15,-1.9908,8,-2.8893,132,1.54209,79,0.72076,55,-0.0007,59,0.13082,4,-3.8254
ENSG00000134121,CHL1,295,-0.1779,120,-1.5606,244,-0.4810,410,0.35631,616,1.30984,270,-0.3187,233,-0.5550,165,-1.0870
ENSG00000113851,CRBN,30,-1.2517,44,-0.6649,123,1.02909,37,-0.9250,93,0.63883,53,-0.3712,93,0.54130,37,-0.9166
ENSG00000150995,ITPR1,30,-2.0263,84,-0.4901,62,-0.9508,241,1.29480,151,0.55163,154,0.50105,94,-0.3026,57,-1.0872
ENSG00000134107,BHLHE40,30,-1.2170,122,1.04972,70,0.11321,66,0.01126,86,0.51069,49,-0.4510,29,-1.2568,53,-0.3444
ENSG00000134108,ARL8B,901,2.17700,111,-1.4216,202,-0.5004,231,-0.2930,339,0.38761,156,-0.9000,134,-1.1372,79,-1.9240
ENSG00000196277,GRM7,30,-0.3026,0,-6.5321,77,1.28955,51,0.57366,68,1.29869,3,-3.4213,12,-1.6834,17,-1.1314
ENSG00000196220,SRGAP3,30,-1.5484,38,-1.1935,113,0.53291,110,0.48085,94,0.25305,142,0.92540,52,-0.7207,66,-0.3531
ENSG00000168137,SETD5,30,-0.5418,59,0.55968,66,0.73455,37,-0.1956,34,-0.3851,42,-0.0221,50,0.26993,28,-0.6310
ENSG00000156959,LHFPL4,30,-0.6149,21,-1.1649,52,0.27000,30,-0.6227,85,1.37702,38,-0.2493,23,-0.9884,34,-0.4232
ENSG00000134072,CAMK1,30,-1.1438,47,-0.4367,47,-0.4539,84,0.49059,116,1.27907,48,-0.4301,35,-0.9046,40,-0.6891
ENSG00000171148,TADA3,30,-1.2354,37,-0.9133,104,0.74385,59,-0.1806,85,0.46378,57,-0.2448,75,0.19808,67,0.00455
ENSG00000241553,ARPC4,230,0.48488,119,-0.5811,189,0.16024,138,-0.3453,241,0.67007,127,-0.4774,135,-0.3845,123,-0.5321
ENSG00000156990,RPUSD3,156,1.78712,27,-1.1717,63,0.15148,59,0.05148,42,-0.5282,31,-0.9660,44,-0.4000,50,-0.2116
ENSG00000163703,CRELD1,392,2.32433,83,-0.4953,119,0.09017,91,-0.3454,99,-0.2404,61,-0.9716,46,-1.3999,27,-2.1914
ENSG00000163704,PRRT3,290,2.77769,3,-4.5937,48,-0.5726,37,-0.9700,73,0.08836,43,-0.7592,37,-0.9995,22,-1.7773
ENSG00000125037,EMC3,30,-1.2853,80,0.24992,44,-0.7024,80,0.24648,105,0.85325,55,-0.3631,51,-0.4714,68,-0.0218
ENSG00000254999,BRK1,30,-2.5515,141,-0.2159,167,0.05528,265,0.83715,181,0.21964,213,0.45937,110,-0.6115,163,0.02061
ENSG00000157014,TATDN2,30,-0.6332,17,-1.4833,39,-0.2143,73,0.81246,50,0.21865,38,-0.2656,46,0.03070,60,0.47956
ENSG00000157087,ATP2B2,87,-1.7821,77,-1.9644,443,0.79534,355,0.41516,488,1.17937,239,-0.2321,77,-1.9668,230,-0.2904
ENSG00000157103,SLC6A1,1139,2.25408,262,-0.4115,366,0.12567,150,-1.2723,149,-1.3967,299,-0.2010,357,0.08877,177,-1.0205
ENSG00000144560,VGLL4,30,-0.8861,69,0.45094,53,0.01989,68,0.41898,45,-0.2976,82,0.74192,48,-0.1562,34,-0.6733
ENSG00000157152,SYN2,906,0.48545,89,-3.0719,470,-0.5773,961,0.58593,1256,1.29790,470,-0.5786,268,-1.4393,409,-0.7948
ENSG00000132155,RAF1,30,-0.3210,47,0.41090,66,0.99743,29,-0.3913,33,-0.1805,26,-0.5077,55,0.66921,10,-1.9260
ENSG00000144713,RPL32,1153,-0.0181,2339,1.19683,874,-0.4605,981,-0.2783,533,-1.3372,1041,-0.1838,1578,0.50106,1466,0.37697
ENSG00000144711,IQSEC1,30,-2.7563,136,-0.4898,316,0.90082,249,0.48942,232,0.43334,122,-0.6652,94,-1.0671,257,0.54027
ENSG00000163517,HDAC11,30,-0.7306,35,-0.5013,43,-0.1809,26,-0.9193,67,0.66144,24,-1.0601,55,0.23904,82,0.91866
ENSG00000170860,LSM3,234,1.39612,104,-0.0121,55,-1.0074,67,-0.7112,78,-0.5150,169,0.80145,100,-0.0674,57,-0.9541
ENSG00000225733,FGD5-AS1,30,-2.0680,166,0.59199,107,-0.1380,123,0.09311,131,0.23145,94,-0.3350,129,0.16666,134,0.23791
ENSG00000177463,NR2C2,30,-0.8448,36,-0.5731,56,0.12545,37,-0.5162,81,0.92244,55,0.11397,65,0.39757,21,-1.4000
ENSG00000131368,MRPS25,30,-0.9418,34,-0.7246,98,0.99178,82,0.66908,44,-0.3831,57,0.07056,39,-0.5310,63,0.23607
ENSG00000131381,RBSN,30,-0.8445,28,-0.9563,97,1.07160,49,-0.0739,49,-0.0962,52,0.01364,72,0.56496,37,-0.5006
ENSG00000131370,SH3BP5,810,3.56665,44,-1.8741,116,-0.4118,53,-1.6123,85,-0.9849,78,-1.0289,28,-2.5504,54,-1.5794
ENSG00000206560,ANKRD28,188,2.15845,24,-1.3477,45,-0.4016,52,-0.1758,59,0.04481,19,-1.6789,27,-1.1561,47,-0.3269
ENSG00000131378,RFTN1,30,-0.8808,19,-1.5670,23,-1.2471,98,1.05468,112,1.63739,41,-0.3865,21,-1.3940,17,-1.7207
ENSG00000131374,TBC1D5,30,-0.9972,53,-0.0995,44,-0.3944,54,-0.0783,52,-0.1671,91,0.79384,62,0.14458,72,0.39943
ENSG00000182568,SATB1,126,-0.1069,47,-1.6026,343,1.65944,105,-0.3921,162,0.35114,80,-0.8148,41,-1.8068,143,0.10451
ENSG00000144566,RAB5A,30,-1.8798,133,0.43931,79,-0.4100,149,0.63021,126,0.39137,52,-1.0504,82,-0.3477,143,0.55519
ENSG00000114166,KAT2B,30,-0.8197,86,0.90054,15,-1.8201,41,-0.3460,31,-0.8685,42,-0.2957,137,1.77329,43,-0.2715
ENSG00000182247,UBE2E2,30,-1.3896,34,-1.1913,66,-0.1831,91,0.34531,93,0.43831,199,1.76965,30,-1.3821,28,-1.4884
ENSG00000170142,UBE2E1,30,-1.1057,52,-0.2636,38,-0.7314,58,-0.0675,87,0.70154,92,0.68484,54,-0.1964,50,-0.3151
ENSG00000197885,NKIRAS1,698,3.59717,11,-3.6437,38,-1.8511,80,-0.7377,85,-0.7234,49,-1.4908,59,-1.2132,50,-1.4552
ENSG00000174748,RPL15,187,-2.1346,1127,0.67307,746,-0.0158,972,0.42114,620,-0.3505,883,0.26056,887,0.26871,736,-0.0379
ENSG00000174738,NR1D2,30,-0.7863,36,-0.4933,80,0.80690,58,0.24831,61,0.40375,26,-0.9713,63,0.38632,30,-0.7888
ENSG00000151090,THRB,258,0.86579,63,-1.3902,180,0.24977,276,0.98708,165,0.12027,92,-0.8206,77,-1.0935,115,-0.4735
ENSG00000077097,TOP2B,48,-1.3694,92,-0.3672,141,0.32853,100,-0.2378,146,0.44058,153,0.46280,137,0.27490,79,-0.5986
ENSG00000163512,AZI2,30,-1.1718,67,0.07484,73,0.22663,77,0.31299,62,-0.0609,67,0.07022,62,-0.0378,74,0.25139
ENSG00000163527,STT3B,30,-1.0115,31,-0.9681,51,-0.1816,73,0.40788,101,1.17282,56,-0.0392,35,-0.7650,37,-0.7034
ENSG00000152642,GPD1L,30,-0.8187,46,-0.1655,57,0.20852,88,0.93847,78,0.86317,33,-0.6680,34,-0.6166,10,-2.3593
ENSG00000144635,DYNC1LI1,30,-0.9549,42,-0.4416,50,-0.1620,38,-0.5774,85,0.86049,48,-0.2211,39,-0.5655,80,0.61899
