Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to3,Feature log2 fold change topic 2to3,Feature count topic 4to5,Feature log2 fold change topic 4to5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to9,Feature log2 fold change topic 7to9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11,Feature log2 fold change topic 11
ENSG00000234912,SNHG20,12,-0.0911,18,0.64633,14,0.16076,6,-1.0913,12,-0.1117,11,-0.1209,9,-0.3998
ENSG00000129657,SEC14L1,27,-0.4010,58,0.92308,32,-0.1591,32,-0.1852,24,-0.7469,45,0.37924,35,-0.0409
ENSG00000184640,SEPTIN9,31,-1.1907,53,-0.4384,71,0.07596,53,-0.3893,96,0.72062,76,0.15738,56,-0.3201
ENSG00000078687,TNRC6C,115,0.82635,54,-0.4080,97,0.62659,38,-0.9172,64,-0.1325,67,-0.0580,44,-0.7083
ENSG00000108639,SYNGR2,111,3.62409,4,-2.4131,9,-1.1419,13,-0.5336,10,-1.0316,12,-0.6587,7,-1.3754
ENSG00000183077,AFMID,72,2.17550,14,-0.7037,13,-0.7620,32,0.66338,18,-0.3086,9,-1.1738,9,-1.2134
ENSG00000087157,PGS1,18,-0.1282,21,0.10485,27,0.61550,8,-1.2378,24,0.42380,10,-1.0138,10,-1.0277
ENSG00000108669,CYTH1,95,1.70987,35,-0.0076,27,-0.4394,41,0.24238,21,-0.9353,41,0.26572,21,-0.7910
ENSG00000055483,USP36,26,1.06711,12,-0.2340,11,-0.2619,20,0.61490,11,-0.3960,12,-0.1416,11,-0.3276
ENSG00000035862,TIMP2,261,0.45644,167,-0.2838,236,0.33424,272,0.52492,153,-0.4740,228,0.23956,134,-0.5929
ENSG00000108679,LGALS3BP,154,2.95204,11,-1.6974,13,-1.4148,36,0.20081,7,-2.4255,70,1.33163,18,-0.8294
ENSG00000171302,CANT1,18,-0.1786,28,0.54144,18,-0.2205,16,-0.3407,26,0.49297,9,-1.2402,12,-0.7801
ENSG00000167281,RBFOX3,4,-5.1916,129,-0.2188,174,0.31305,126,-0.2352,224,0.93109,71,-1.1149,131,-0.1775
ENSG00000141582,CBX4,52,0.33448,36,-0.2688,30,-0.5516,66,0.72494,49,0.32155,36,-0.2377,28,-0.6084
ENSG00000167291,TBC1D16,17,0.15862,16,0.07847,25,0.89552,7,-1.0712,8,-1.0459,17,0.11794,20,0.44778
ENSG00000171298,GAA,34,0.37540,18,-0.6862,17,-0.7299,26,-0.0934,31,0.27411,50,1.00977,24,-0.1942
ENSG00000141543,EIF4A3,26,-0.4637,37,0.07537,24,-0.6250,53,0.65507,45,0.51447,24,-0.5849,27,-0.4240
ENSG00000181045,SLC26A11,14,-1.4787,29,-0.3804,37,0.03959,87,1.46299,38,0.09422,31,-0.2651,22,-0.7860
ENSG00000173821,RNF213,54,2.40892,4,-1.7543,8,-0.8735,9,-0.6576,6,-1.4484,38,1.71156,8,-0.7524
ENSG00000173818,ENDOV,15,-0.2403,17,-0.0675,21,0.28069,22,0.27466,18,0.04196,15,-0.2576,14,-0.3924
ENSG00000171246,NPTX1,38,-4.0348,556,-0.0481,328,-0.9296,1053,1.00635,951,1.14594,284,-1.0816,293,-1.0307
ENSG00000141564,RPTOR,18,-0.3553,20,-0.2361,27,0.26605,15,-0.6169,28,0.38493,27,0.25755,15,-0.6173
ENSG00000176108,CHMP6,21,0.66622,15,0.20004,11,-0.3581,4,-1.6485,18,0.56070,5,-1.4368,14,-0.0290
ENSG00000226137,BAIAP2-DT,17,-1.3513,40,-0.0613,51,0.37211,50,0.32343,45,0.18028,32,-0.4091,38,-0.1271
ENSG00000175866,BAIAP2,16,-3.8433,334,0.82461,135,-0.7868,281,0.42897,310,0.79152,76,-1.5856,123,-0.8647
ENSG00000181409,AATK,340,2.23346,49,-1.1301,69,-0.5742,85,-0.2029,98,0.03497,56,-0.8365,50,-1.0008
ENSG00000224877,NDUFAF8,185,0.20492,199,0.36391,152,-0.1176,112,-0.5826,117,-0.6145,217,0.46952,220,0.49204
ENSG00000157637,SLC38A10,49,1.14246,25,0.02232,16,-0.6599,25,0.06377,22,-0.2242,25,0.04552,22,-0.1910
ENSG00000266074,BAHCC1,8,-0.6401,12,-0.1271,11,-0.2881,20,0.69288,16,0.36737,11,-0.2099,10,-0.3683
ENSG00000184009,ACTG1,835,-0.5378,1218,0.06023,1132,-0.0698,1177,-0.0011,1391,0.34125,1167,-0.0143,903,-0.4160
ENSG00000185504,FAAP100,13,0.59033,5,-0.9030,6,-0.4987,12,0.45173,9,0.13548,12,0.44970,9,0.06680
ENSG00000182446,NPLOC4,31,-0.1740,44,0.42163,33,-0.1068,26,-0.4896,37,0.09951,34,-0.0425,29,-0.2708
ENSG00000204237,OXLD1,20,-0.4044,42,0.84035,26,-0.0308,29,0.11857,22,-0.3517,18,-0.5977,23,-0.2129
ENSG00000185298,CCDC137,12,-0.1695,8,-0.8713,12,-0.1905,14,-0.0224,18,0.50085,19,0.47085,14,-0.0335
ENSG00000214087,ARL16,31,-0.7933,77,0.72838,37,-0.5809,54,0.06213,54,0.09031,50,-0.0628,46,-0.2059
ENSG00000185359,HGS,53,-0.2596,58,-0.1195,65,0.08308,56,-0.1760,77,0.44021,52,-0.2938,47,-0.4411
ENSG00000262814,MRPL12,68,-0.1181,71,-0.0503,83,0.22452,75,0.04048,75,0.06529,59,-0.3259,67,-0.1270
ENSG00000225663,MCRIP1,120,-0.1667,117,-0.2273,145,0.15207,114,-0.2500,150,0.23530,121,-0.1558,138,0.06078
ENSG00000185624,P4HB,84,-0.2594,108,0.16483,86,-0.2296,139,0.55208,93,-0.1146,131,0.45032,64,-0.6782
ENSG00000141522,ARHGDIA,135,-0.5765,214,0.15360,190,-0.0592,184,-0.1048,246,0.47316,137,-0.5553,155,-0.3652
ENSG00000183684,ALYREF,31,0.26263,25,-0.0763,36,0.53889,26,-0.0234,26,0.00192,16,-0.7197,16,-0.7827
ENSG00000141552,ANAPC11,192,0.00247,213,0.19258,203,0.10467,156,-0.3180,179,-0.1339,184,-0.0591,204,0.10375
ENSG00000183979,NPB,14,0.06242,13,-0.0750,16,0.23727,20,0.56819,11,-0.4351,15,0.10672,12,-0.1975
ENSG00000185813,PCYT2,49,-0.0484,39,-0.4374,52,0.05856,40,-0.3468,60,0.34594,54,0.11799,49,-0.0273
ENSG00000187531,SIRT7,13,0.41683,14,0.50630,13,0.43170,9,-0.1767,7,-0.6425,8,-0.2784,7,-0.6336
ENSG00000197063,MAFG,39,-0.7399,35,-0.9947,74,0.27233,88,0.53766,83,0.56280,46,-0.4748,56,-0.1777
ENSG00000169696,ASPSCR1,35,0.63608,21,-0.2485,25,0.05754,20,-0.2753,27,0.28464,18,-0.4067,16,-0.6460
ENSG00000169689,CENPX,63,-0.1570,56,-0.3650,86,0.38763,62,-0.1828,71,0.04290,74,0.10831,67,-0.0450
ENSG00000169750,RAC3,9,-1.8029,20,-0.6591,44,0.67649,21,-0.5813,43,0.75820,15,-1.0636,30,-0.0109
ENSG00000169738,DCXR,113,0.58425,58,-0.5034,77,-0.0408,77,-0.0386,56,-0.6290,148,1.04417,88,0.17773
ENSG00000169733,RFNG,29,0.30697,26,0.16022,23,-0.0583,20,-0.2860,22,-0.0993,30,0.39701,16,-0.5563
ENSG00000169727,GPS1,64,-0.3292,80,0.01726,57,-0.5552,95,0.29095,100,0.46559,80,0.01972,60,-0.4303
ENSG00000169718,DUS1L,24,-0.1671,31,0.21998,29,0.15167,30,0.15492,31,0.29563,14,-0.9906,15,-0.8860
ENSG00000169710,FASN,97,-0.6753,139,-0.1335,178,0.30517,174,0.23706,162,0.15385,151,0.00190,110,-0.4925
ENSG00000141551,CSNK1D,56,-0.5311,108,0.58064,53,-0.6626,95,0.30808,100,0.50779,53,-0.6177,37,-1.1325
ENSG00000181396,OGFOD3,14,0.89328,13,0.76961,4,-1.2429,3,-1.5232,6,-0.6430,19,1.35003,4,-0.8552
ENSG00000169660,HEXD,15,0.73317,7,-0.3890,13,0.51110,9,-0.1262,10,0.02573,5,-0.8078,6,-0.7098
ENSG00000178927,CYBC1,38,1.42215,18,0.24949,7,-1.3322,22,0.46769,12,-0.4547,21,0.42173,7,-1.1151
ENSG00000141562,NARF,34,-0.4112,48,0.12427,49,0.18258,24,-0.9311,56,0.47612,45,0.01178,24,-0.9430
ENSG00000141568,FOXK2,17,-1.1536,50,0.56041,41,0.22019,44,0.29180,38,0.06726,21,-0.8168,24,-0.6561
ENSG00000141580,WDR45B,89,0.58647,58,-0.1170,59,-0.0865,65,0.07386,59,-0.0789,65,0.08838,49,-0.3450
ENSG00000141542,RAB40B,203,0.96802,206,1.15708,77,-0.6420,64,-0.8770,82,-0.5933,78,-0.5611,82,-0.4964
ENSG00000141560,FN3KRP,37,-0.0656,46,0.28553,31,-0.3954,37,-0.0901,48,0.41672,31,-0.3733,27,-0.5488
ENSG00000167363,FN3K,15,-0.2998,17,-0.0503,17,-0.0501,19,0.10810,22,0.46700,13,-0.5194,13,-0.4642
ENSG00000141556,TBCD,29,-0.6787,58,0.45071,34,-0.4813,80,0.94406,48,0.13037,24,-0.9653,34,-0.4135
ENSG00000101557,USP14,63,-0.5889,104,0.21916,68,-0.5067,119,0.41310,132,0.77504,46,-1.0518,43,-1.1719
ENSG00000158270,COLEC12,12,-0.0254,3,-1.9876,14,0.25617,13,0.19504,5,-1.5210,50,2.56335,7,-0.7005
ENSG00000176105,YES1,34,1.97009,5,-1.0974,7,-0.6181,12,0.18471,4,-1.5618,25,1.37677,9,-0.2609
ENSG00000141433,ADCYAP1,0,-5.5419,54,3.06532,14,-0.1008,0,-8.0476,5,-1.6406,2,-2.9194,9,-0.7791
ENSG00000101596,SMCHD1,34,0.89978,19,-0.0305,19,-0.0835,22,0.15773,14,-0.5604,23,0.25744,17,-0.1852
ENSG00000101577,LPIN2,23,-1.0624,27,-0.8798,54,0.26591,81,0.88961,41,-0.2276,91,1.09581,31,-0.6294
ENSG00000101608,MYL12A,43,1.34210,10,-1.0090,12,-0.7755,25,0.44128,10,-1.1556,54,1.74572,14,-0.4399
ENSG00000118680,MYL12B,123,-0.9845,243,0.07725,256,0.16577,238,0.03109,266,0.27273,210,-0.1642,195,-0.2815
ENSG00000170579,DLGAP1,14,-3.8666,258,0.51772,171,-0.2200,222,0.21373,270,0.70193,97,-1.0663,135,-0.5670
ENSG00000263878,DLGAP1-AS4,8,-1.8372,37,0.44461,36,0.40404,17,-0.7990,35,0.38797,18,-0.7380,23,-0.3394
ENSG00000263753,LINC00667,51,0.36653,46,0.23632,45,0.16328,38,-0.0966,41,0.02755,27,-0.6042,24,-0.7727
ENSG00000082397,EPB41L3,108,-0.3340,150,0.21154,130,-0.0379,165,0.34075,162,0.40321,74,-0.9013,72,-0.9513
ENSG00000206432,TMEM200C,0,-4.6667,17,0.11956,24,0.78771,2,-2.6151,22,0.69047,13,-0.2956,9,-0.7552
ENSG00000173482,PTPRM,10,-2.0814,18,-1.2851,52,0.48503,121,1.90760,36,-0.2159,36,-0.1712,25,-0.7088
ENSG00000206418,RAB12,14,-1.1738,36,0.33531,31,0.07127,28,-0.1100,36,0.37357,20,-0.6233,25,-0.2703
ENSG00000168502,MTCL1,3,-2.0617,18,0.47834,8,-0.7789,13,-0.0254,18,0.62304,13,-0.0881,12,-0.1249
ENSG00000178127,NDUFV2,86,-1.1250,201,0.20347,198,0.17656,188,0.06860,202,0.23432,139,-0.3990,158,-0.1983
ENSG00000101745,ANKRD12,362,0.64556,124,-1.1188,270,0.18488,256,0.08184,285,0.32108,237,-0.0430,179,-0.4768
ENSG00000128791,TWSG1,36,1.66100,12,-0.2507,7,-1.1034,13,-0.0007,12,-0.1812,15,0.21509,10,-0.5189
ENSG00000017797,RALBP1,108,-0.0139,77,-0.5968,121,0.18233,125,0.21866,131,0.36530,100,-0.1470,81,-0.4635
ENSG00000154845,PPP4R1,11,-0.1276,11,-0.1297,7,-0.8074,28,1.39465,10,-0.3547,18,0.61802,9,-0.4856
ENSG00000168461,RAB31,87,0.59349,32,-1.0349,52,-0.2491,91,0.66003,35,-0.9794,127,1.24035,84,0.52999
ENSG00000101558,VAPA,171,-0.4587,250,0.14948,232,0.01919,292,0.38739,247,0.14876,184,-0.3465,173,-0.4459
ENSG00000154856,APCDD1,60,0.46829,19,-1.4067,33,-0.5067,42,-0.0821,21,-1.3562,194,2.68558,29,-0.6391
ENSG00000134265,NAPG,47,-0.9567,77,-0.2058,92,0.11187,120,0.52264,111,0.51420,63,-0.4999,53,-0.7704
ENSG00000141404,GNAL,11,-2.2299,147,2.25081,24,-1.2457,74,0.56859,20,-1.6754,51,-0.0065,31,-0.7897
ENSG00000255112,CHMP1B,52,-0.6628,118,0.71378,75,-0.1291,92,0.21310,85,0.10554,49,-0.7687,51,-0.7048
ENSG00000154889,MPPE1,16,-0.4878,23,0.05424,18,-0.3180,19,-0.2041,31,0.73792,18,-0.2942,13,-0.7914
ENSG00000141385,AFG3L2,37,-0.7067,75,0.44001,57,-0.0348,52,-0.1744,72,0.42142,39,-0.6353,36,-0.7484
ENSG00000134278,SPIRE1,61,-0.1146,73,0.19462,64,-0.0311,59,-0.1500,75,0.27071,46,-0.5475,54,-0.2845
ENSG00000128789,PSMG2,48,0.01914,56,0.29732,41,-0.2692,63,0.45227,47,-0.0404,44,-0.1119,34,-0.5114
ENSG00000175354,PTPN2,9,-0.3922,13,0.14381,14,0.20652,17,0.48163,14,0.31006,6,-1.0916,6,-1.1444
ENSG00000085415,SEH1L,19,-0.9620,34,-0.0995,24,-0.6883,55,0.70976,53,0.85579,18,-1.0544,26,-0.4680
ENSG00000168675,LDLRAD4,116,1.44345,58,0.29858,34,-0.6269,37,-0.4268,49,0.00237,33,-0.6116,22,-1.1890
ENSG00000177150,FAM210A,16,0.02556,14,-0.2504,20,0.38250,16,0.03348,16,0.07502,17,0.15436,8,-0.9432
ENSG00000101654,RNMT,42,-0.8042,50,-0.5722,78,0.17455,86,0.31260,98,0.70411,49,-0.5754,49,-0.5801
ENSG00000175322,ZNF519,9,-0.6575,11,-0.4661,15,0.06437,34,1.39127,17,0.23623,9,-0.8080,7,-1.0840
ENSG00000067900,ROCK1,102,1.73095,17,-1.2510,37,-0.0010,40,0.13836,21,-1.0293,69,1.03725,24,-0.6725
ENSG00000167088,SNRPD1,74,-0.1055,71,-0.1991,90,0.21568,81,0.03371,82,0.07085,82,0.04296,69,-0.2248
ENSG00000101752,MIB1,33,-0.2050,32,-0.2669,36,-0.0907,54,0.57622,40,0.14140,42,0.16628,28,-0.4458
ENSG00000134508,CABLES1,3,-3.1462,28,-0.0270,37,0.50104,12,-1.3338,22,-0.4392,60,1.24186,39,0.50749
ENSG00000101782,RIOK3,43,0.54562,14,-1.2571,27,-0.2299,18,-0.8109,47,0.92544,29,-0.0838,24,-0.3628
ENSG00000141452,RMC1,15,-0.1837,14,-0.3143,16,-0.0903,2,-2.6951,28,1.12636,12,-0.4816,11,-0.5826
ENSG00000141458,NPC1,147,3.19610,10,-1.5636,9,-1.8386,32,0.24131,14,-1.1962,39,0.55478,5,-2.3729
ENSG00000154065,ANKRD29,0,-4.8747,5,-0.8803,16,1.05343,3,-1.4960,12,0.60151,11,0.28112,7,-0.4544
ENSG00000154040,CABYR,6,-0.6642,8,-0.2271,7,-0.3404,5,-0.7595,16,1.34214,3,-1.3516,5,-0.8978
ENSG00000141447,OSBPL1A,173,0.42360,147,0.17098,159,0.31491,79,-0.8022,149,0.22850,78,-0.8268,76,-0.8604
ENSG00000154059,IMPACT,23,0.17689,12,-0.8199,21,0.08422,30,0.60838,20,-0.0318,26,0.40902,17,-0.2395
ENSG00000198795,ZNF521,13,0.43097,12,0.41190,10,0.07033,6,-0.6317,8,-0.3404,13,0.42219,6,-0.7385
ENSG00000141380,SS18,38,1.58557,8,-0.8827,7,-1.1460,23,0.75542,12,-0.3866,22,0.67842,10,-0.5233
ENSG00000134504,KCTD1,15,-2.1076,146,1.79490,47,-0.4361,32,-0.9857,59,-0.0516,27,-1.2080,30,-1.0647
ENSG00000171885,AQP4,661,0.96835,108,-1.9713,165,-1.3174,435,0.27131,134,-1.7572,1778,2.97450,215,-0.8307
ENSG00000170558,CDH2,36,-1.1284,76,0.01295,53,-0.5948,143,1.04834,89,0.34567,80,0.08935,45,-0.7928
ENSG00000118276,B4GALT6,6,-3.0790,55,0.09879,60,0.26824,73,0.53964,68,0.54557,27,-0.9773,32,-0.7542
ENSG00000153339,TRAPPC8,21,-0.0027,25,0.28008,17,-0.3972,26,0.34566,24,0.22341,18,-0.2656,13,-0.6906
ENSG00000134758,RNF138,27,1.18110,7,-0.9124,10,-0.4883,20,0.69027,14,0.05510,14,0.09522,8,-0.7262
ENSG00000141441,GAREM1,31,0.81628,19,0.05662,10,-0.9635,21,0.20856,20,0.11568,26,0.53389,8,-1.2159
ENSG00000141431,ASXL3,6,-0.7737,14,0.47722,13,0.39455,11,0.09407,11,0.08087,3,-1.5428,8,-0.4368
ENSG00000101746,NOL4,1,-5.2995,73,0.89386,66,0.69864,27,-0.7966,40,-0.2093,31,-0.5847,39,-0.2352
ENSG00000134769,DTNA,157,0.46069,87,-0.5183,107,-0.1696,166,0.55063,85,-0.6149,209,0.94019,122,0.05831
ENSG00000166974,MAPRE2,220,-0.4806,335,0.19998,329,0.16889,301,0.01044,371,0.44435,160,-0.9692,171,-0.8688
ENSG00000186812,ZNF397,53,1.67422,9,-1.1919,13,-0.6640,17,-0.2168,24,0.38330,23,0.23187,7,-1.5221
ENSG00000172466,ZNF24,116,2.00528,21,-0.9098,23,-0.7521,37,0.01947,27,-0.5570,49,0.48623,29,-0.3403
ENSG00000153391,INO80C,15,0.08197,13,-0.0396,18,0.43601,11,-0.2995,13,-0.0480,14,0.03684,9,-0.6220
ENSG00000141429,GALNT1,31,-0.0737,25,-0.4224,42,0.47277,38,0.25438,33,0.07370,38,0.25533,14,-1.2967
ENSG00000141428,C18orf21,16,-0.2184,22,0.30360,17,-0.0716,19,0.03433,22,0.35372,12,-0.6909,11,-0.7565
ENSG00000141425,RPRD1A,64,-1.0011,128,0.08013,126,0.06008,152,0.34783,149,0.40780,80,-0.6562,93,-0.4252
ENSG00000141424,SLC39A6,50,0.14853,32,-0.5976,43,-0.0821,78,0.86955,44,-0.0760,63,0.51088,28,-0.7245
ENSG00000134759,ELP2,33,0.03485,33,0.03779,30,-0.1349,56,0.89840,35,0.18455,13,-1.4145,22,-0.6244
ENSG00000134775,FHOD3,3,-3.0034,42,0.73432,29,0.02805,31,0.16642,27,-0.0948,31,0.13594,23,-0.3393
ENSG00000134779,TPGS2,35,-1.4095,148,0.97758,94,0.12542,41,-1.1522,88,-0.0004,62,-0.5434,82,-0.1193
ENSG00000101489,CELF4,46,-3.4963,258,-1.0496,455,-0.1057,579,0.28771,908,1.48171,238,-1.0924,308,-0.7005
ENSG00000078142,PIK3C3,37,-0.1794,38,-0.1523,42,0.01837,26,-0.7522,54,0.51776,43,0.05388,32,-0.4304
ENSG00000152214,RIT2,3,-2.8877,23,-0.0652,26,0.15912,17,-0.4585,42,1.31324,1,-4.2881,15,-0.7161
ENSG00000132872,SYT4,20,-3.8962,216,-0.4638,327,0.25381,294,0.06020,482,1.20474,134,-1.1556,137,-1.1162
ENSG00000152217,SETBP1,5,-1.9610,20,0.12539,13,-0.5539,40,1.23219,24,0.46677,13,-0.5280,10,-0.8678
ENSG00000141469,SLC14A1,71,2.25328,1,-3.6936,5,-2.2005,34,0.88456,8,-1.5884,66,2.10630,10,-1.0377
ENSG00000152223,EPG5,14,-0.3768,13,-0.4682,18,0.03909,22,0.34551,20,0.24857,21,0.28548,14,-0.3102
ENSG00000152234,ATP5F1A,162,-1.7128,508,0.02838,517,0.05755,603,0.29878,633,0.49073,414,-0.2958,373,-0.4581
ENSG00000152242,C18orf25,7,-1.5487,22,0.09839,23,0.19771,32,0.69078,21,0.01122,19,-0.1406,17,-0.2975
ENSG00000141622,RNF165,5,-2.3091,27,0.02236,34,0.44377,25,-0.1027,33,0.43043,17,-0.6642,25,-0.1301
ENSG00000101638,ST8SIA5,2,-3.5483,30,0.03068,23,-0.4227,34,0.21883,49,1.17874,13,-1.2684,19,-0.6205
ENSG00000078043,PIAS2,28,-0.5212,34,-0.2576,44,0.20492,35,-0.1732,48,0.40310,32,-0.3247,38,-0.0639
ENSG00000167220,HDHD2,72,0.34255,52,-0.1829,52,-0.1863,57,-0.0453,69,0.34833,52,-0.1757,43,-0.4648
ENSG00000134049,IER3IP1,31,-0.4090,50,0.38136,39,-0.0618,46,0.18209,42,0.07605,32,-0.3818,33,-0.3344
ENSG00000175387,SMAD2,51,0.16828,36,-0.4260,36,-0.4277,80,0.90652,45,-0.0141,59,0.40221,35,-0.4120
ENSG00000134030,CTIF,31,-0.7681,53,0.05244,59,0.24384,62,0.30293,55,0.13543,41,-0.3413,42,-0.3190
ENSG00000101665,SMAD7,17,0.35340,14,0.04250,12,-0.2562,11,-0.3209,16,0.28639,15,0.14228,8,-0.7460
ENSG00000141627,DYM,21,-0.4289,29,0.04310,30,0.09572,24,-0.2699,35,0.43282,18,-0.7214,26,-0.1474
ENSG00000177576,C18orf32,328,0.71230,206,-0.0424,186,-0.2262,273,0.41042,179,-0.3220,190,-0.1669,215,0.02310
ENSG00000265681,RPL17,1947,0.86444,946,-0.3359,1217,0.10159,978,-0.2530,901,-0.4621,1459,0.38360,1225,0.10250
ENSG00000167315,ACAA2,50,0.93964,11,-1.4707,25,-0.1989,24,-0.2539,14,-1.1775,89,1.99464,30,0.12134
ENSG00000141644,MBD1,22,-0.8483,49,0.48525,34,-0.1836,44,0.23367,40,0.14736,31,-0.2979,30,-0.3534
ENSG00000154832,CXXC1,19,0.00764,22,0.29212,21,0.15370,33,0.88650,13,-0.6647,20,0.11223,11,-0.8759
ENSG00000141639,MAPK4,11,-1.6148,56,1.11760,34,0.13311,9,-1.8310,14,-1.3919,72,1.38891,30,-0.0658
ENSG00000134042,MRO,30,0.70196,14,-0.5667,15,-0.4930,8,-1.3857,11,-0.9663,52,1.65541,34,0.88444
ENSG00000082212,ME2,34,-0.2572,39,-0.0449,44,0.17854,28,-0.5352,45,0.21543,48,0.26559,31,-0.4229
ENSG00000141646,SMAD4,45,0.69480,20,-0.6701,36,0.35192,30,0.04909,28,-0.1094,27,-0.1171,26,-0.1807
ENSG00000176624,MEX3C,24,0.57814,20,0.33487,11,-0.7389,20,0.24327,17,0.07819,17,-0.0084,10,-0.8146
ENSG00000134046,MBD2,19,-0.1499,19,-0.1639,21,0.00983,22,0.09748,21,-0.0177,27,0.38901,20,-0.0835
ENSG00000101751,POLI,20,0.72557,14,0.17081,12,-0.0457,20,0.74862,10,-0.5045,10,-0.3465,8,-0.7800
ENSG00000041353,RAB27B,0,-7.5264,31,-0.6063,64,0.68953,18,-1.3716,78,1.29745,17,-1.4577,27,-0.7457
ENSG00000196628,TCF4,226,0.05621,153,-0.6100,267,0.35862,132,-0.7842,255,0.31829,272,0.35058,169,-0.4008
ENSG00000091164,TXNL1,84,-0.6590,133,0.06222,127,-0.0196,117,-0.1434,175,0.65690,82,-0.7037,84,-0.6506
ENSG00000091157,WDR7,35,-1.5712,97,-0.0412,137,0.58476,77,-0.3980,131,0.58234,50,-1.0518,70,-0.5547
ENSG00000177511,ST8SIA3,5,-4.2300,118,0.46248,99,0.14524,62,-0.6108,131,0.76165,40,-1.2745,74,-0.3409
ENSG00000066926,FECH,35,0.61018,24,-0.0046,21,-0.2496,19,-0.3391,26,0.17375,27,0.20286,14,-0.7801
ENSG00000134440,NARS,85,-0.8149,164,0.23383,111,-0.4328,120,-0.2829,214,0.86488,92,-0.6912,91,-0.7099
ENSG00000049759,NEDD4L,18,-2.4678,138,0.68680,101,0.11265,71,-0.4566,117,0.42676,54,-0.8614,73,-0.4137
ENSG00000074657,ZNF532,39,0.32280,28,-0.2080,28,-0.2100,45,0.53665,26,-0.3658,53,0.81494,23,-0.5330
ENSG00000166562,SEC11C,230,0.25050,246,0.40519,207,0.08689,164,-0.2832,178,-0.1995,194,-0.0212,137,-0.5590
ENSG00000074695,LMAN1,51,0.94161,18,-0.7802,21,-0.5557,40,0.52874,23,-0.3794,54,1.03568,23,-0.3445
ENSG00000101542,CDH20,37,1.53728,6,-1.3578,12,-0.2815,7,-1.0269,10,-0.6260,36,1.47514,13,-0.1840
ENSG00000197563,PIGN,15,0.81501,9,-0.0052,8,-0.2071,7,-0.2710,9,0.12695,11,0.31233,3,-1.6847
ENSG00000134444,RELCH,16,-1.0584,44,0.53731,25,-0.4500,56,0.86780,39,0.34077,13,-1.4278,21,-0.6927
ENSG00000141664,ZCCHC2,17,-0.1210,18,-0.0180,25,0.58303,13,-0.4841,21,0.24601,6,-1.5648,16,-0.2245
ENSG00000081913,PHLPP1,143,1.82593,29,-0.8590,34,-0.6415,67,0.48355,26,-1.1291,98,1.13413,30,-0.7691
ENSG00000171791,BCL2,15,0.21340,14,0.04821,12,-0.1053,9,-0.4956,12,-0.1853,23,0.89438,10,-0.4758
ENSG00000119537,KDSR,119,1.78099,29,-0.6025,34,-0.3658,53,0.37314,27,-0.7871,57,0.49438,24,-0.8423
ENSG00000267390,AC036176.1,25,0.73011,15,-0.0950,12,-0.4126,27,0.85100,10,-0.8447,26,0.77487,12,-0.3924
ENSG00000119541,VPS4B,92,0.32198,74,-0.0315,76,0.02268,111,0.62748,79,0.10379,45,-0.8046,42,-0.8977
ENSG00000171451,DSEL,69,1.66237,23,-0.2136,18,-0.5739,28,0.15467,24,-0.1117,14,-0.8925,17,-0.6490
ENSG00000166479,TMX3,22,-0.8393,56,0.72460,30,-0.4133,33,-0.2330,47,0.44584,27,-0.5455,23,-0.7848
ENSG00000206052,DOK6,6,-3.4396,69,0.09744,62,-0.0983,82,0.35479,75,0.27153,63,-0.0568,83,0.36644
ENSG00000170677,SOCS6,29,1.39415,9,-0.4814,12,-0.0115,16,0.40629,9,-0.5224,13,0.09282,7,-0.8226
ENSG00000141668,CBLN2,9,-2.5013,113,1.72126,19,-1.5396,130,1.68759,34,-0.6581,10,-2.3902,18,-1.4888
ENSG00000166342,NETO1,1,-4.5717,30,0.41155,24,0.00700,22,-0.1702,37,0.91722,12,-1.0406,11,-1.1693
ENSG00000263958,AC091138.1,5,-1.9134,31,0.97250,22,0.27743,9,-1.1442,15,-0.3547,17,-0.1655,22,0.25174
ENSG00000075336,TIMM21,34,-0.0268,33,-0.0988,28,-0.3407,53,0.69059,37,0.15166,38,0.15736,21,-0.7499
ENSG00000166347,CYB5A,55,0.68246,36,-0.0165,29,-0.3558,65,0.96650,30,-0.3403,37,0.03360,19,-0.9627
ENSG00000187773,DIPK1C,26,0.96924,4,-1.8341,9,-0.8344,9,-0.6392,3,-2.3276,75,3.11459,11,-0.3485
ENSG00000133313,CNDP2,205,1.09051,81,-0.4608,87,-0.3425,142,0.46884,102,-0.0758,115,0.12793,62,-0.8145
ENSG00000150656,CNDP1,443,4.96426,0,-8.0883,3,-4.0779,65,0.32177,17,-1.9692,17,-1.7322,0,-6.5083
ENSG00000264247,LINC00909,7,-0.1075,7,-0.1962,10,0.35794,2,-1.5631,8,0.15261,8,0.11064,9,0.25428
ENSG00000180011,ZADH2,21,-0.7973,33,-0.1385,38,0.11651,42,0.25711,40,0.20197,40,0.17259,29,-0.3218
ENSG00000179981,TSHZ1,29,-0.3691,36,-0.0318,30,-0.3180,65,0.94664,38,0.07868,42,0.22256,19,-0.9710
ENSG00000130856,ZNF236,9,-0.3991,14,0.34993,9,-0.3597,5,-1.3428,13,0.20694,20,0.87488,8,-0.4959
ENSG00000197971,MBP,22216,5.55213,81,-5.1948,235,-3.6431,1503,-0.7589,577,-2.4497,682,-1.9435,183,-3.8665
