Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to4,Feature log2 fold change topic 3to4,Feature count topic 5to6,Feature log2 fold change topic 5to6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11,Feature log2 fold change topic 11,Feature count topic 12,Feature log2 fold change topic 12
ENSG00000125652,ALKBH7,130,0.64607,75,-0.2380,55,-0.7539,60,-0.6075,115,0.44414,113,0.41056,94,0.12118,88,0.01857,124,0.56178,74,-0.2428
ENSG00000125651,GTF2F1,24,-0.9061,69,0.69516,62,0.58327,40,-0.1653,47,0.08924,57,0.39035,34,-0.4100,23,-0.9806,42,-0.0885,33,-0.4591
ENSG00000088247,KHSRP,64,0.28684,38,-0.5022,64,0.33370,70,0.46999,52,-0.0532,44,-0.2896,35,-0.6435,25,-1.1431,46,-0.2390,68,0.38005
ENSG00000125648,SLC25A23,124,-0.5531,178,0.00117,182,0.04326,175,-0.0227,137,-0.4087,163,-0.1324,157,-0.1937,195,0.14678,243,0.50266,220,0.33767
ENSG00000104833,TUBB4A,833,0.83429,434,-0.2146,772,0.80337,466,-0.1136,392,-0.3717,461,-0.1173,195,-1.4226,341,-0.5835,327,-0.6469,509,0.03649
ENSG00000125730,C3,268,1.95568,23,-1.9464,32,-1.5534,27,-1.8406,29,-1.6447,39,-1.1722,218,1.56616,132,0.69542,140,0.79643,57,-0.6223
ENSG00000125734,GPR108,42,0.96337,25,0.14404,21,-0.1311,16,-0.6045,33,0.54604,31,0.45769,21,-0.1567,5,-2.2984,24,0.04431,22,-0.0632
ENSG00000171105,INSR,54,0.48268,23,-0.8553,49,0.36665,57,0.64206,26,-0.6174,16,-1.3482,61,0.67997,14,-1.5466,29,-0.4573,41,0.06318
ENSG00000104880,ARHGEF18,24,0.44044,25,0.53726,25,0.60642,19,0.13097,3,-2.3490,19,0.10873,21,0.28124,1,-3.5009,16,-0.1392,15,-0.2714
ENSG00000198816,ZNF358,106,0.36669,134,0.75909,60,-0.5448,64,-0.4632,73,-0.2151,59,-0.5490,124,0.62480,67,-0.3433,123,0.61138,72,-0.2372
ENSG00000090674,MCOLN1,27,-0.4504,32,-0.1766,36,-0.0163,56,0.78313,28,-0.3915,43,0.29209,28,-0.4092,32,-0.1924,25,-0.5450,35,-0.0514
ENSG00000032444,PNPLA6,73,-0.4086,97,0.03185,131,0.57186,122,0.45160,53,-0.8840,68,-0.5113,70,-0.4724,90,-0.0775,70,-0.4719,111,0.25243
ENSG00000076826,CAMSAP3,5,-2.7819,38,0.23820,34,0.07701,46,0.59824,67,1.16810,40,0.33083,0,-7.9217,29,-0.1755,24,-0.4831,29,-0.1586
ENSG00000076924,XAB2,49,0.88491,17,-0.7842,39,0.60445,30,0.10315,29,0.06709,18,-0.6970,30,0.11416,6,-2.1529,28,-0.0077,21,-0.4227
ENSG00000229833,PET100,137,-0.7656,309,0.50027,156,-0.6157,267,0.29740,298,0.43923,315,0.52965,201,-0.1830,246,0.13247,203,-0.1687,155,-0.5826
ENSG00000181029,TRAPPC5,133,-0.8446,297,0.40711,228,-0.0184,277,0.32794,187,-0.3243,354,0.69331,293,0.38532,143,-0.7359,174,-0.4291,170,-0.4679
ENSG00000142459,EVI5L,66,0.18362,60,0.04512,73,0.38048,50,-0.2544,49,-0.2632,50,-0.2325,28,-1.1063,110,1.02749,35,-0.8065,58,-0.0253
ENSG00000183248,PRR36,23,-2.1308,133,0.52674,162,0.96970,82,-0.2661,87,-0.1479,135,0.55003,66,-0.5778,63,-0.6462,45,-1.1314,108,0.19702
ENSG00000076984,MAP2K7,49,1.25003,19,-0.2914,17,-0.4387,34,0.74709,10,-1.2320,21,-0.1014,1,-4.4440,25,0.15274,13,-0.8068,31,0.47885
ENSG00000260001,TGFBR3L,8,-2.8550,108,1.03747,60,0.10213,36,-0.7542,124,1.28047,110,1.07842,27,-1.1523,48,-0.2704,29,-1.0230,36,-0.6867
ENSG00000104976,SNAPC2,14,-0.1640,15,-0.0106,18,0.25401,18,0.28900,10,-0.5506,20,0.46500,18,0.25549,0,-6.0217,20,0.44915,13,-0.1944
ENSG00000178531,CTXN1,110,-2.2266,787,0.79450,573,0.30827,558,0.25813,285,-0.8084,877,0.97661,388,-0.3365,443,-0.1297,251,-1.0015,374,-0.3910
ENSG00000104980,TIMM44,29,-0.3425,32,-0.2092,50,0.58043,58,0.85051,25,-0.5739,27,-0.4216,29,-0.3588,16,-1.2065,32,-0.1799,28,-0.3765
ENSG00000066044,ELAVL1,34,-0.7493,54,-0.0452,109,1.25844,40,-0.5709,25,-1.2150,44,-0.3553,61,0.14487,45,-0.3420,52,-0.1009,57,0.03143
ENSG00000090661,CERS4,95,1.49926,34,-0.1685,47,0.34865,33,-0.2695,15,-1.4024,19,-1.0533,42,0.15940,29,-0.4261,32,-0.2536,34,-0.1897
ENSG00000167775,CD320,17,-1.4495,25,-0.8628,29,-0.7241,20,-1.2633,31,-0.5840,47,0.06861,154,2.12630,100,1.31839,29,-0.6450,36,-0.3362
ENSG00000267855,NDUFA7,125,-0.3185,184,0.29103,97,-0.7636,170,0.17792,230,0.65295,160,0.06234,263,0.87311,106,-0.5658,127,-0.2937,112,-0.4932
ENSG00000233927,RPS28,1996,0.50818,1448,-0.0051,699,-1.1967,1012,-0.6065,953,-0.6528,890,-0.7565,2450,0.84652,2702,1.01232,2413,0.82111,1160,-0.3512
ENSG00000167772,ANGPTL4,40,2.50646,0,-5.7425,3,-1.7982,2,-1.9277,0,-4.9708,4,-1.3614,5,-0.9905,0,-5.2097,32,2.00397,24,1.48540
ENSG00000269386,RAB11B-AS1,43,1.98604,11,-0.2045,6,-1.2472,4,-1.8789,0,-4.4266,4,-1.6305,17,0.39802,29,1.28853,17,0.42558,16,0.33037
ENSG00000185236,RAB11B,163,0.40646,115,-0.1418,146,0.26134,123,-0.0384,117,-0.1220,102,-0.3300,133,0.08495,102,-0.3217,97,-0.4025,144,0.21334
ENSG00000099785,MARCH2,65,0.63847,68,0.70349,54,0.36230,26,-0.8681,18,-1.3207,25,-0.8600,6,-2.8060,67,0.67971,47,0.12602,69,0.72715
ENSG00000099783,HNRNPM,141,0.34061,56,-1.0822,105,-0.1370,136,0.31513,85,-0.4529,154,0.48182,104,-0.1424,163,0.57095,104,-0.1418,77,-0.6067
ENSG00000133250,ZNF414,17,-0.3274,23,0.11321,22,0.00940,12,-0.8810,43,1.09467,42,1.05524,8,-1.3851,25,0.20663,12,-0.8603,21,-0.0712
ENSG00000142303,ADAMTS10,4,-2.2688,11,-0.9415,25,0.25902,23,0.10828,11,-1.0166,13,-0.7864,70,1.99324,10,-1.1300,12,-0.8331,31,0.56533
ENSG00000130803,ZNF317,16,-0.1321,13,-0.4321,17,-0.0341,29,0.91707,7,-1.2956,18,0.04051,28,0.77363,2,-2.8306,15,-0.2467,17,-0.0019
ENSG00000197961,ZNF121,28,0.76657,26,0.65138,12,-0.5228,23,0.53134,10,-0.7406,21,0.35574,6,-1.4507,9,-0.9011,16,-0.1000,17,-0.0237
ENSG00000198258,UBL5,334,-0.6282,720,0.57868,286,-0.9313,517,0.05161,604,0.29508,725,0.59052,703,0.54009,465,-0.1180,521,0.05989,343,-0.5907
ENSG00000127445,PIN1,95,-1.8910,454,0.50087,375,0.21623,325,-0.0345,517,0.71564,528,0.74992,257,-0.3958,340,0.03809,191,-0.8466,197,-0.8016
ENSG00000105088,OLFM2,51,-0.5000,22,-1.7257,35,-1.1349,31,-1.3096,160,1.36365,109,0.70239,80,0.21045,29,-1.3396,77,0.14307,182,1.59266
ENSG00000080573,COL5A3,14,-0.3483,3,-2.4438,4,-2.0876,6,-1.7011,16,-0.1625,38,1.28503,7,-1.2458,13,-0.4657,35,1.13696,62,2.18348
ENSG00000130813,SHFL,23,-1.1837,50,-0.0477,55,0.12149,65,0.41246,83,0.78501,65,0.38451,53,0.04352,28,-0.9036,35,-0.5666,37,-0.4999
ENSG00000130810,PPAN,6,-1.2667,13,-0.2047,24,0.80160,21,0.55076,18,0.24695,5,-1.6997,4,-1.8202,20,0.42765,10,-0.6834,17,0.17651
ENSG00000130811,EIF3G,97,0.18233,81,-0.1123,71,-0.3353,76,-0.2148,62,-0.5141,120,0.52492,150,0.88493,98,0.19608,71,-0.3135,66,-0.4268
ENSG00000130816,DNMT1,25,-0.2878,7,-2.0708,34,0.22296,50,0.89862,22,-0.4884,25,-0.2915,37,0.29210,18,-0.7983,35,0.21491,27,-0.1987
ENSG00000105364,MRPL4,47,-0.7548,127,0.81911,62,-0.3569,95,0.39400,118,0.69631,86,0.19012,60,-0.3704,64,-0.2664,45,-0.8058,55,-0.5176
ENSG00000105376,ICAM5,6,-4.2951,123,0.01398,128,0.09673,233,1.22727,134,0.15577,214,0.91880,44,-1.5475,33,-1.9690,76,-0.7189,105,-0.2202
ENSG00000267673,FDX2,32,-1.7446,223,1.27126,88,-0.2599,109,0.10168,162,0.72634,143,0.52189,75,-0.4864,115,0.17054,52,-1.0548,39,-1.4614
ENSG00000161847,RAVER1,20,0.55436,4,-1.8197,7,-1.0682,17,0.41047,2,-2.6427,4,-1.6633,33,1.40526,16,0.22483,23,0.79080,15,0.15288
ENSG00000105397,TYK2,33,0.47305,17,-0.5934,17,-0.6225,35,0.62923,23,-0.1115,20,-0.3418,36,0.60830,16,-0.6122,21,-0.2509,25,0.05940
ENSG00000105401,CDC37,49,-1.3264,127,0.12625,156,0.51583,101,-0.2495,126,0.11847,194,0.81217,160,0.49888,102,-0.2212,52,-1.2271,80,-0.5798
ENSG00000065989,PDE4A,18,-1.8272,74,0.27176,88,0.61733,89,0.64132,124,1.13505,35,-0.8916,37,-0.7822,43,-0.5487,19,-1.7829,41,-0.6166
ENSG00000079999,KEAP1,65,0.35714,46,-0.1981,44,-0.2868,54,0.06082,61,0.24162,53,0.03612,75,0.59465,35,-0.6238,48,-0.1076,45,-0.2224
ENSG00000130734,ATG4D,20,0.04163,13,-0.6067,16,-0.3078,26,0.49004,29,0.59786,37,1.01672,14,-0.5339,9,-1.2207,12,-0.7134,17,-0.1806
ENSG00000129347,KRI1,16,0.32857,6,-1.1661,16,0.36693,16,0.38507,14,0.16536,11,-0.1653,0,-6.6146,21,0.74557,6,-1.0729,16,0.35801
ENSG00000129355,CDKN2D,44,-1.9706,187,0.23350,222,0.57416,162,0.00521,175,0.12688,280,0.89283,97,-0.7903,166,0.04718,114,-0.5398,106,-0.6495
ENSG00000129353,SLC44A2,200,1.34021,56,-0.7198,51,-0.9155,65,-0.5236,34,-1.4635,27,-1.7815,227,1.56987,29,-1.6719,131,0.62352,130,0.60930
ENSG00000267100,ILF3-DT,24,-0.6887,45,0.26365,46,0.33169,40,0.05386,59,0.68295,18,-1.1321,42,0.15545,26,-0.6050,25,-0.6254,48,0.35311
ENSG00000129351,ILF3,108,0.06786,55,-0.9669,108,0.07040,147,0.62114,99,-0.0801,100,-0.0584,138,0.45340,83,-0.3536,67,-0.6679,86,-0.2938
ENSG00000213339,QTRT1,34,-0.4987,45,-0.0875,67,0.61655,66,0.59822,29,-0.7654,37,-0.3662,43,-0.1367,38,-0.3477,32,-0.5944,44,-0.1204
ENSG00000079805,DNM2,111,1.84519,19,-1.0352,35,-0.0875,16,-1.3321,20,-0.9364,16,-1.2549,83,1.31254,9,-2.1013,48,0.39788,38,0.03764
ENSG00000099203,TMED1,25,0.89022,10,-0.5158,8,-1.0239,4,-2.0919,7,-1.0759,18,0.36548,50,2.09377,3,-2.0849,13,-0.1671,25,0.84096
ENSG00000142453,CARM1,35,-0.9310,81,0.38903,76,0.30039,82,0.43875,80,0.36689,67,0.07974,23,-1.5392,53,-0.2943,55,-0.2345,56,-0.1953
ENSG00000130733,YIPF2,27,0.14475,26,0.06596,22,-0.2380,27,0.15149,22,-0.1677,40,0.76333,41,0.77312,1,-4.6543,16,-0.6745,28,0.19942
ENSG00000142444,TIMM29,23,0.42291,22,0.34962,26,0.68259,17,-0.0584,9,-0.9911,14,-0.3627,26,0.64778,8,-1.1434,6,-1.4728,16,-0.1086
ENSG00000127616,SMARCA4,55,-0.6427,102,0.31298,91,0.14262,104,0.37958,83,-0.0125,85,0.02107,73,-0.2160,86,0.04888,70,-0.2722,61,-0.4974
ENSG00000130164,LDLR,27,0.96604,15,0.03093,7,-1.1778,18,0.30650,5,-1.6810,22,0.66719,32,1.25026,0,-4.6697,6,-1.4103,21,0.53698
ENSG00000105514,RAB3D,10,-1.2473,28,0.38137,25,0.22525,20,-0.1866,3,-2.9932,17,-0.3775,35,0.71946,35,0.70838,26,0.27606,22,-0.0082
ENSG00000105518,TMEM205,133,0.22635,84,-0.4953,106,-0.1531,111,-0.0752,140,0.30407,187,0.77645,106,-0.1375,68,-0.8184,138,0.28225,98,-0.2558
ENSG00000105520,PLPPR2,55,-2.0298,184,-0.2267,288,0.54137,316,0.71359,201,-0.0905,187,-0.2043,100,-1.1497,226,0.09188,166,-0.3831,228,0.10505
ENSG00000130175,PRKCSH,264,1.44405,84,-0.4269,125,0.21418,97,-0.2299,68,-0.7389,100,-0.1509,56,-1.0375,100,-0.1619,118,0.10621,93,-0.2653
ENSG00000196361,ELAVL3,233,0.31183,200,0.06456,242,0.40903,202,0.09283,131,-0.5909,126,-0.6534,79,-1.3444,172,-0.1729,153,-0.3467,319,0.82477
ENSG00000161914,ZNF653,9,-0.6792,17,0.32359,28,1.31746,3,-2.1318,9,-0.5925,18,0.41910,7,-1.0559,12,-0.1453,9,-0.6273,22,0.70641
ENSG00000130159,ECSIT,52,0.09765,53,0.14360,40,-0.3256,63,0.46176,88,0.97291,65,0.47310,29,-0.7830,12,-2.0163,37,-0.3965,38,-0.3569
ENSG00000130165,ELOF1,35,-0.7838,62,0.09678,54,-0.1176,80,0.56292,66,0.19826,43,-0.4476,82,0.55055,35,-0.7532,49,-0.2483,56,-0.0482
ENSG00000197044,ZNF441,3,-2.1627,5,-1.2848,21,0.94737,32,1.91818,1,-3.1673,6,-0.9543,9,-0.4888,4,-1.6095,3,-1.7952,9,-0.3825
ENSG00000173875,ZNF791,16,-0.1435,31,0.93232,15,-0.2491,24,0.54529,5,-1.7102,10,-0.8204,18,0.01433,15,-0.2333,11,-0.6509,25,0.57890
ENSG00000123154,WDR83,14,-0.6863,31,0.55626,28,0.43720,23,0.13322,27,0.37849,32,0.64266,18,-0.2407,6,-1.7440,16,-0.4087,11,-0.9923
ENSG00000105583,WDR83OS,178,0.41797,118,-0.2328,101,-0.5076,121,-0.2139,127,-0.1171,172,0.35540,211,0.69509,108,-0.3776,145,0.09098,142,0.04957
ENSG00000095059,DHPS,62,0.13227,41,-0.5154,42,-0.5218,73,0.44702,84,0.61571,104,0.97488,50,-0.2077,45,-0.3653,46,-0.3389,22,-1.4005
ENSG00000105576,TNPO2,67,-0.9366,114,-0.1282,201,0.88731,137,0.17801,69,-0.8920,66,-0.9603,98,-0.3590,127,0.04031,89,-0.5179,179,0.59303
ENSG00000123144,TRIR,214,0.19364,237,0.36335,135,-0.5589,177,-0.1141,220,0.24294,124,-0.6524,265,0.53948,220,0.24408,231,0.31833,132,-0.5597
ENSG00000198356,GET3,47,-0.9359,93,0.10641,74,-0.2770,121,0.59009,124,0.56555,98,0.19786,104,0.29160,57,-0.6492,57,-0.6418,72,-0.2850
ENSG00000095066,HOOK2,2,-2.7672,10,-0.3850,16,0.41059,10,-0.4170,15,0.23264,27,1.19966,12,-0.0725,11,-0.1551,8,-0.6106,15,0.30477
ENSG00000171223,JUNB,61,-0.5172,21,-2.1013,43,-1.1334,51,-0.8491,41,-1.1358,48,-0.8731,576,3.79735,25,-1.8393,48,-0.8900,19,-2.2138
ENSG00000167815,PRDX2,247,-1.1339,553,0.10145,460,-0.2047,592,0.23315,747,0.58697,892,0.88030,452,-0.2148,458,-0.1943,340,-0.6536,428,-0.2999
ENSG00000132026,RTBDN,2,-2.9931,33,0.67189,52,1.71488,17,-0.3605,21,-0.0352,11,-1.0534,24,0.17741,5,-2.0323,11,-1.0011,12,-0.8118
ENSG00000105613,MAST1,19,-2.3084,90,-0.0087,134,0.72502,90,0.00012,144,0.75115,115,0.39238,51,-0.8692,88,-0.0427,49,-0.9409,77,-0.2514
ENSG00000105612,DNASE2,21,-0.3121,5,-2.4324,33,0.41197,28,0.09450,17,-0.6722,13,-0.9962,42,0.75649,19,-0.4875,39,0.64940,36,0.48237
ENSG00000105607,GCDH,25,0.70968,12,-0.4483,15,-0.0517,15,-0.1203,17,0.11816,5,-1.5289,7,-1.1351,16,0.04752,17,0.08639,30,1.03420
ENSG00000179115,FARSA,46,-0.8685,93,0.22473,103,0.44097,115,0.64083,140,0.88689,79,-0.0322,29,-1.5436,53,-0.6487,45,-0.8929,46,-0.8497
ENSG00000179218,CALR,221,0.07595,85,-1.3815,173,-0.3315,244,0.26172,206,-0.0355,224,0.09527,431,1.17858,187,-0.1835,180,-0.2405,157,-0.4578
ENSG00000179262,RAD23A,113,-0.3556,134,-0.0961,163,0.23842,167,0.27616,107,-0.4444,174,0.31854,82,-0.8494,218,0.68856,110,-0.3970,110,-0.3974
ENSG00000179271,GADD45GIP1,136,-0.6440,408,1.11503,147,-0.5712,185,-0.1907,214,0.05516,263,0.38642,149,-0.5089,321,0.71132,171,-0.2932,153,-0.4702
ENSG00000008441,NFIX,257,1.14900,101,-0.3611,179,0.60268,118,-0.1318,18,-2.9192,62,-1.0983,141,0.15629,135,0.09234,109,-0.2504,115,-0.1679
ENSG00000104907,TRMT1,27,-0.1565,28,-0.0786,38,0.42826,27,-0.1599,15,-0.9806,10,-1.5808,35,0.24726,58,1.08791,17,-0.8038,35,0.27451
ENSG00000160877,NACC1,43,-0.4128,52,-0.1230,49,-0.2196,67,0.31400,61,0.11572,100,0.92177,40,-0.5111,37,-0.6356,46,-0.3159,63,0.18117
ENSG00000104915,STX10,43,0.58093,19,-0.6953,24,-0.3850,39,0.48259,27,-0.1310,57,1.06139,36,0.28287,6,-2.2504,19,-0.6742,24,-0.3274
ENSG00000160888,IER2,31,-0.3158,5,-2.8130,14,-1.5547,17,-1.2668,24,-0.7363,28,-0.4558,242,3.58370,32,-0.2917,24,-0.7168,10,-2.0336
ENSG00000141837,CACNA1A,14,-1.8488,52,0.05597,77,0.76433,50,-0.0029,64,0.39165,45,-0.1683,17,-1.5835,54,0.10301,32,-0.7044,70,0.53590
ENSG00000104957,CCDC130,56,1.86238,1,-3.3847,21,0.23983,20,0.09034,28,0.62205,12,-0.7033,14,-0.3983,6,-1.5555,11,-0.7247,12,-0.6696
ENSG00000104979,C19orf53,139,-0.2121,193,0.30109,147,-0.1402,163,0.03729,156,-0.0304,163,0.03202,138,-0.2214,185,0.23544,166,0.06119,154,-0.0602
ENSG00000187556,NANOS3,21,-0.3402,63,1.41845,22,-0.2893,16,-0.8657,55,1.15697,20,-0.4765,0,-5.2032,35,0.40864,33,0.33629,17,-0.6434
ENSG00000132024,CC2D1A,21,-1.4722,37,-0.6496,60,0.11503,92,0.89147,80,0.54649,64,0.18745,26,-1.1518,62,0.14019,36,-0.6914,48,-0.2688
ENSG00000132017,DCAF15,15,-0.0341,19,0.36272,25,0.91641,9,-0.7333,16,0.12201,14,-0.1052,2,-2.8969,10,-0.6571,18,0.27482,18,0.26972
ENSG00000132005,RFX1,5,-0.9279,8,-0.3428,17,0.87317,14,0.59712,5,-1.0914,1,-2.7656,15,0.60785,1,-2.5701,6,-0.6551,18,0.86054
ENSG00000141854,MISP3,27,-0.0320,49,0.94988,26,-0.0589,17,-0.7713,34,0.33304,14,-0.9737,12,-1.2530,63,1.38053,18,-0.6493,24,-0.2047
ENSG00000141858,SAMD1,76,0.54702,87,0.76185,51,-0.0851,55,0.04167,15,-1.8571,33,-0.7524,77,0.57607,52,-0.0416,35,-0.6374,57,0.09383
ENSG00000072062,PRKACA,58,-1.1429,156,0.38555,197,0.87424,142,0.25705,129,0.08019,114,-0.1076,85,-0.5680,108,-0.1954,51,-1.3344,90,-0.4714
ENSG00000072071,ADGRL1,67,-1.1732,163,0.18036,234,0.86747,130,-0.1911,143,-0.0277,146,0.00413,54,-1.5140,155,0.10348,85,-0.8188,205,0.54611
ENSG00000123136,DDX39A,44,1.68846,1,-3.9842,11,-0.6071,16,0.03234,12,-0.4687,4,-2.0684,59,2.25385,2,-2.6221,6,-1.3287,9,-0.8814
ENSG00000123143,PKN1,68,0.48411,31,-0.7014,31,-0.7766,45,-0.1637,14,-1.9256,51,0.04447,91,0.97427,89,0.94708,41,-0.3128,60,0.29360
ENSG00000123159,GIPC1,120,0.90371,70,0.02799,72,0.09900,62,-0.1810,101,0.62385,45,-0.6355,67,-0.0303,34,-1.0792,54,-0.3737,63,-0.1294
ENSG00000132002,DNAJB1,86,-0.0969,82,-0.1743,86,-0.1184,99,0.12913,97,0.08392,63,-0.5801,179,1.08698,57,-0.7324,71,-0.3914,97,0.09127
ENSG00000099797,TECR,296,0.79260,119,-0.6523,157,-0.2389,177,-0.0414,137,-0.4338,200,0.15839,198,0.13830,117,-0.6787,242,0.46283,196,0.12935
ENSG00000099795,NDUFB7,264,-0.3083,372,0.23295,247,-0.4441,310,-0.0609,344,0.10755,417,0.41726,421,0.43164,318,-0.0151,326,0.02357,278,-0.2238
ENSG00000105143,SLC1A6,0,-8.6789,65,0.59154,72,0.86200,65,0.66225,23,-1.0098,52,0.24577,16,-1.5218,50,0.16609,19,-1.3064,39,-0.2054
ENSG00000105135,ILVBL,76,0.91177,28,-0.6307,33,-0.4287,53,0.36669,30,-0.5727,50,0.22851,61,0.54738,12,-1.8913,42,-0.0459,46,0.08839
ENSG00000074181,NOTCH3,2,-3.9540,9,-1.7359,10,-1.6525,3,-3.5547,1,-5.0069,15,-0.9753,246,4.58211,37,0.34332,12,-1.3471,7,-2.0943
ENSG00000141867,BRD4,63,-0.2583,55,-0.4762,120,0.85685,67,-0.1813,60,-0.3355,54,-0.5158,34,-1.1839,78,0.05263,55,-0.4810,126,0.83360
ENSG00000105127,AKAP8,19,0.24487,15,-0.1848,18,0.15212,22,0.52504,9,-0.9051,20,0.33441,9,-0.9078,5,-1.6251,21,0.37240,19,0.19270
ENSG00000011243,AKAP8L,56,-0.1387,56,-0.1388,79,0.44935,79,0.45072,53,-0.2241,51,-0.2897,52,-0.2484,55,-0.1648,42,-0.5921,54,-0.1883
ENSG00000011451,WIZ,24,-0.7527,46,0.29065,39,0.01296,41,0.10631,28,-0.4895,30,-0.3713,42,0.14918,48,0.35730,38,-0.0046,46,0.26063
ENSG00000167460,TPM4,140,1.18385,64,-0.1080,56,-0.3326,37,-0.9845,67,-0.0181,26,-1.4709,86,0.36524,140,1.17602,59,-0.2131,49,-0.5075
ENSG00000167461,RAB8A,25,0.03845,17,-0.4942,24,-0.0181,23,-0.0890,36,0.65184,8,-1.5635,42,0.89916,16,-0.5885,30,0.33638,20,-0.2497
ENSG00000105058,FAM32A,12,-2.5133,100,0.60213,75,0.15015,82,0.32179,47,-0.5838,106,0.69226,57,-0.2772,71,0.06100,46,-0.6000,68,-0.0023
ENSG00000072958,AP1M1,62,-0.9358,92,-0.3173,128,0.20387,197,1.02076,88,-0.3945,144,0.38215,108,-0.0829,82,-0.5084,48,-1.3134,89,-0.3698
ENSG00000127528,KLF2,6,-2.8319,10,-2.1963,14,-1.7676,13,-1.9561,18,-1.3590,14,-1.7171,373,4.63238,44,-0.0046,10,-2.1427,3,-3.8414
ENSG00000127527,EPS15L1,6,-1.5937,31,0.74528,26,0.50641,22,0.18860,12,-0.7669,17,-0.1803,27,0.49241,2,-3.0413,24,0.35603,18,-0.1011
ENSG00000085872,CHERP,23,-0.8833,41,0.00329,65,0.85067,37,-0.1714,26,-0.6952,54,0.45520,22,-0.9129,54,0.43970,32,-0.3955,34,-0.2902
ENSG00000127526,SLC35E1,20,-1.0414,78,1.06341,75,1.15866,43,0.08666,31,-0.3966,23,-0.8772,22,-0.9516,20,-1.0630,20,-1.0342,36,-0.1998
ENSG00000214046,SMIM7,83,0.53509,32,-0.9400,74,0.39624,51,-0.2452,44,-0.4584,63,0.10284,87,0.61400,36,-0.7862,59,-0.0236,57,-0.0580
ENSG00000269044,AC024075.2,18,0.23997,24,0.64842,16,0.01081,20,0.42934,3,-2.1375,17,0.12249,16,0.00422,1,-4.1145,21,0.46949,17,0.07805
ENSG00000072954,TMEM38A,8,-1.9118,35,0.32121,33,0.25046,27,-0.0912,27,-0.0822,92,1.98033,11,-1.4711,17,-0.8073,9,-1.7004,25,-0.2131
ENSG00000127511,SIN3B,14,-2.8595,120,0.37979,157,0.92285,108,0.22645,88,-0.1123,88,-0.1111,116,0.32406,52,-0.9092,43,-1.1943,86,-0.1537
ENSG00000099331,MYO9B,133,2.93611,8,-1.7217,14,-1.0338,15,-0.9650,6,-2.1964,6,-2.2775,21,-0.3513,47,0.92231,16,-0.7967,26,-0.0662
ENSG00000053501,USE1,50,-0.1295,95,0.91593,39,-0.5517,46,-0.2747,60,0.16329,58,0.10183,61,0.19626,57,0.08107,51,-0.0825,47,-0.2172
ENSG00000099330,OCEL1,21,-0.1030,31,0.49250,17,-0.4705,16,-0.5548,30,0.42388,14,-0.7211,51,1.31941,16,-0.5274,29,0.35218,14,-0.6882
ENSG00000160113,NR2F6,29,-0.5573,54,0.42617,42,0.03514,43,0.07683,67,0.78152,52,0.35363,42,0.00720,9,-2.2292,39,-0.0870,34,-0.3197
ENSG00000105393,BABAM1,55,-1.3122,191,0.61843,190,0.68627,133,0.04069,138,0.09458,168,0.40833,95,-0.4853,88,-0.5976,94,-0.5017,84,-0.6713
ENSG00000127220,ABHD8,6,-3.8922,135,0.72089,91,0.10532,116,0.53023,91,0.08784,145,0.84183,49,-0.8657,58,-0.5978,75,-0.2088,59,-0.5853
ENSG00000130312,MRPL34,60,-0.8776,127,0.26918,74,-0.6055,134,0.39680,144,0.47022,137,0.39818,119,0.16727,107,0.00615,107,0.00368,65,-0.7627
ENSG00000130311,DDA1,46,-1.2883,103,-0.0561,133,0.39261,103,-0.0668,115,0.12091,112,0.07822,132,0.33710,103,-0.0491,100,-0.1000,97,-0.1459
ENSG00000074855,ANO8,38,0.35477,22,-0.4831,30,-0.0171,31,0.04888,37,0.28144,10,-1.5768,34,0.16204,13,-1.3164,45,0.61886,44,0.57433
ENSG00000130299,GTPBP3,10,-0.9989,37,1.00972,16,-0.2953,35,1.06249,18,-0.1686,19,-0.0736,15,-0.3760,8,-1.4031,12,-0.7233,14,-0.4655
ENSG00000130303,BST2,34,0.37964,5,-2.3635,8,-1.7960,4,-2.6995,4,-2.7452,10,-1.4021,173,3.61488,13,-1.0307,36,0.47077,21,-0.3984
ENSG00000141971,MVB12A,18,0.12046,20,0.27986,10,-0.8686,13,-0.4411,4,-2.0704,10,-0.7819,44,1.60264,19,0.24668,19,0.21502,21,0.33667
ENSG00000130304,SLC27A1,144,1.88023,31,-0.6568,36,-0.4670,39,-0.3155,18,-1.4686,45,-0.0689,66,0.53057,14,-1.8472,40,-0.2705,62,0.40618
ENSG00000130313,PGLS,68,0.67116,31,-0.5588,30,-0.6358,38,-0.2644,62,0.51753,38,-0.2406,72,0.78247,30,-0.5969,51,0.20720,45,0.03389
ENSG00000130309,COLGALT1,22,0.01492,21,-0.0369,24,0.16941,15,-0.5557,9,-1.2144,21,-0.0582,20,-0.1196,36,0.82872,25,0.22409,26,0.30333
ENSG00000130477,UNC13A,7,-4.1675,142,0.30290,161,0.57452,142,0.33946,169,0.58996,197,0.84097,36,-1.7591,93,-0.3521,66,-0.8785,88,-0.4466
