Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to4,Feature log2 fold change topic 3to4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11to12,Feature log2 fold change topic 11to12
ENSG00000197226,TBC1D9B,39,-0.7583,97,0.66825,48,-0.4783,33,-1.0181,73,0.19831,67,0.06603,47,-0.4853,38,-0.8136,43,-0.5948,118,1.14042
ENSG00000113269,RNF130,196,0.85669,306,1.63937,54,-1.2405,78,-0.6002,174,0.65988,95,-0.3086,87,-0.4325,91,-0.3621,103,-0.1691,73,-0.7635
ENSG00000050748,MAPK9,12,-3.4885,56,-1.3273,80,-0.8423,198,0.63326,238,0.93839,104,-0.3860,151,0.19805,91,-0.5943,141,0.08668,225,0.96213
ENSG00000113300,CNOT6,25,0.36618,27,0.46864,14,-0.6097,13,-0.6291,13,-0.6327,11,-0.9297,36,0.91513,25,0.34861,34,0.85015,14,-0.5505
ENSG00000131446,MGAT1,235,2.79460,40,-0.3461,32,-0.7241,25,-1.0327,60,0.26917,46,-0.1329,23,-1.2067,24,-1.1278,33,-0.6293,26,-1.0642
ENSG00000278970,HEIH,49,1.51217,23,0.25130,9,-1.1692,9,-1.1716,10,-1.0073,39,1.12254,27,0.52291,17,-0.1688,0,-6.8515,21,0.09834
ENSG00000165810,BTNL9,52,1.66648,1,-3.7717,10,-1.0544,14,-0.5113,7,-1.4150,24,0.34008,1,-3.5283,5,-1.8843,32,0.84194,36,1.19119
ENSG00000250222,AC008443.5,22,0.03958,35,0.78808,25,0.26165,8,-1.3929,18,-0.2196,39,0.98148,22,0.07054,20,-0.0819,21,-0.0194,10,-1.2242
ENSG00000146063,TRIM41,74,1.06189,74,1.05370,27,-0.5849,21,-0.9501,24,-0.7446,25,-0.6406,39,0.02250,59,0.69058,22,-0.8461,35,-0.1584
ENSG00000204628,RACK1,1469,2.46773,478,0.42669,255,-0.6039,240,-0.6487,214,-0.8232,227,-0.7351,292,-0.3497,294,-0.3392,231,-0.7047,215,-0.8756
ENSG00000112679,DUSP22,31,-0.0531,48,0.65055,23,-0.5711,39,0.30193,12,-1.4846,15,-1.1612,10,-1.7570,19,-0.8160,89,1.70187,39,0.33158
ENSG00000112685,EXOC2,0,-4.9817,30,0.47636,13,-0.8442,20,-0.1545,35,0.70433,8,-1.5632,21,-0.0523,37,0.82205,50,1.31313,19,-0.2157
ENSG00000112699,GMDS,0,-5.8589,7,-1.4895,17,-0.3539,34,0.78650,43,1.21955,8,-1.3666,16,-0.3682,37,0.96207,6,-1.8058,30,0.70481
ENSG00000124535,WRNIP1,59,-0.1366,37,-0.8435,45,-0.5946,42,-0.6650,59,-0.1348,93,0.57066,55,-0.2455,97,0.64254,72,0.16575,86,0.50233
ENSG00000124570,SERPINB6,409,3.92194,74,0.37524,32,-0.9936,5,-3.4216,16,-1.9285,64,0.14587,30,-1.0119,25,-1.2507,0,-9.0917,7,-3.2526
ENSG00000124588,NQO2,39,0.06705,14,-1.4253,26,-0.6148,40,0.12139,30,-0.3284,72,1.06038,37,-0.0041,25,-0.6287,29,-0.4125,55,0.70091
ENSG00000137274,BPHL,0,-5.9734,12,-0.8734,17,-0.4063,25,0.19078,28,0.36030,29,0.40257,54,1.45227,34,0.67414,0,-6.7404,25,0.20767
ENSG00000137267,TUBB2A,48,-4.2700,97,-3.2561,507,-0.8806,1369,0.74430,1079,0.35513,763,-0.1933,869,0.01153,752,-0.2148,898,0.06232,1733,1.33042
ENSG00000137285,TUBB2B,13,-4.4479,83,-1.7955,278,0.03966,104,-1.4572,115,-1.3020,1027,2.33987,564,1.20169,370,0.49673,139,-1.0227,142,-1.0591
ENSG00000137266,SLC22A23,0,-6.4702,68,1.24915,20,-0.7410,43,0.47985,21,-0.6140,17,-0.9708,39,0.31584,72,1.34933,10,-1.7031,35,0.17895
ENSG00000145945,FAM50B,0,-5.6099,20,0.25603,17,-0.0436,17,-0.0176,13,-0.3958,16,-0.1290,24,0.52882,31,0.96507,10,-0.8698,21,0.32065
ENSG00000112739,PRPF4B,121,1.45982,62,0.32624,39,-0.4195,34,-0.6068,38,-0.4331,30,-0.8071,19,-1.4358,48,-0.0881,56,0.16762,59,0.27466
ENSG00000198721,ECI2,95,1.85459,32,-0.0002,29,-0.1342,14,-1.2182,19,-0.7510,55,0.90522,10,-1.6284,55,0.89411,7,-2.1850,16,-1.0501
ENSG00000153046,CDYL,0,-5.4791,17,0.14282,19,0.32565,22,0.50243,13,-0.3068,13,-0.2958,12,-0.4405,15,-0.1122,37,1.39313,11,-0.5290
ENSG00000214113,LYRM4,31,0.00256,17,-0.9225,28,-0.2166,42,0.45259,22,-0.5697,36,0.20432,24,-0.4105,44,0.54005,43,0.50489,31,-0.0098
ENSG00000124785,NRN1,50,-2.0157,48,-2.0524,197,0.07157,324,0.86805,138,-0.4872,128,-0.6005,72,-1.4761,139,-0.4846,221,0.24326,379,1.32180
ENSG00000124783,SSR1,195,1.23204,88,-0.0635,61,-0.6774,80,-0.2075,128,0.52237,102,0.16962,65,-0.5363,60,-0.6654,62,-0.6052,100,0.15395
ENSG00000124784,RIOK1,0,-5.5110,9,-0.8477,8,-1.0294,26,0.76296,26,0.78826,25,0.67513,31,1.07515,15,-0.0850,4,-1.9610,19,0.34060
ENSG00000239264,TXNDC5,92,1.62982,63,0.97587,20,-0.8652,29,-0.2600,23,-0.6049,26,-0.4607,76,1.28858,35,0.02166,0,-7.1997,15,-1.3219
ENSG00000124802,EEF1E1,0,-6.6879,18,-1.0756,34,-0.1962,38,0.01023,30,-0.3728,36,-0.0794,69,0.96873,84,1.30895,21,-0.8733,45,0.30647
ENSG00000111845,PAK1IP1,0,-5.6506,13,-0.4535,14,-0.3992,13,-0.4219,48,1.64535,13,-0.4812,17,-0.0790,20,0.17487,17,-0.0866,22,0.38407
ENSG00000111843,TMEM14C,165,1.34941,106,0.60683,34,-1.2221,37,-1.0424,48,-0.6303,129,0.91985,72,-0.0211,67,-0.1246,84,0.21759,49,-0.6641
ENSG00000137210,TMEM14B,35,-0.8478,80,0.44152,43,-0.5614,35,-0.8255,34,-0.8664,108,0.93657,103,0.86329,28,-1.1505,107,0.93449,54,-0.1930
ENSG00000224531,SMIM13,0,-8.3275,43,-1.4902,81,-0.5947,169,0.60818,112,-0.0435,85,-0.4756,119,0.04747,181,0.72341,101,-0.2048,207,1.08437
ENSG00000205269,TMEM170B,0,-7.3778,17,-1.8328,44,-0.4996,52,-0.1960,41,-0.5905,71,0.27153,62,0.05467,86,0.59352,141,1.42715,78,0.47868
ENSG00000112137,PHACTR1,63,-1.0957,12,-3.4466,137,0.10026,156,0.29849,139,0.11083,106,-0.3061,104,-0.3440,82,-0.7047,216,0.82412,200,0.79517
ENSG00000145979,TBC1D7,0,-5.3950,5,-1.5401,10,-0.5661,20,0.51464,16,0.10859,21,0.56503,23,0.67799,24,0.73829,11,-0.4825,18,0.37551
ENSG00000145990,GFOD1,43,-1.1954,22,-2.1484,72,-0.4597,119,0.37128,81,-0.2321,106,0.18711,91,-0.0505,124,0.43332,199,1.23288,100,0.11307
ENSG00000124523,SIRT5,117,2.40159,18,-0.7197,14,-1.1826,19,-0.6914,25,-0.2452,28,-0.0673,19,-0.6825,19,-0.6621,18,-0.7317,32,0.11494
ENSG00000225921,NOL7,54,0.08457,95,1.01406,46,-0.1746,31,-0.7499,22,-1.2816,94,0.99310,49,-0.0560,63,0.34410,44,-0.2129,33,-0.7050
ENSG00000010017,RANBP9,0,-7.3240,28,-1.0625,39,-0.6196,75,0.41740,72,0.36372,81,0.55887,67,0.25574,25,-1.2673,79,0.49999,91,0.83705
ENSG00000050393,MCUR1,6,-2.5855,38,0.08321,26,-0.5757,42,0.21501,32,-0.1774,80,1.29635,34,-0.1113,29,-0.3274,45,0.34188,39,0.11516
ENSG00000180537,RNF182,0,-5.2386,0,-7.4641,14,0.05819,31,1.37888,15,0.17103,44,2.02338,8,-0.7031,16,0.31754,0,-7.0890,9,-0.6149
ENSG00000112149,CD83,0,-6.6715,8,-2.2112,30,-0.3011,65,0.93053,16,-1.2015,50,0.51523,20,-0.8806,80,1.28852,38,0.08864,49,0.51760
ENSG00000008083,JARID2,0,-5.7045,25,0.45787,13,-0.5768,33,0.95408,19,0.03772,23,0.36582,18,-0.0635,40,1.24707,8,-1.1362,14,-0.3973
ENSG00000047579,DTNBP1,0,-7.1588,25,-1.0831,38,-0.4843,9,-2.5402,15,-1.8029,57,0.18354,27,-0.9793,37,-0.4836,242,2.82183,62,0.34329
ENSG00000007944,MYLIP,69,1.68951,20,-0.3388,16,-0.7542,22,-0.2077,13,-0.9341,14,-0.9001,40,0.73175,34,0.46405,12,-1.0722,23,-0.1656
ENSG00000124788,ATXN1,20,-1.0505,37,-0.1545,46,0.20016,63,0.68635,75,0.99338,18,-1.2441,27,-0.6403,30,-0.4874,42,0.04840,43,0.09329
ENSG00000112183,RBM24,26,0.56982,2,-2.9061,17,-0.1220,18,0.00715,22,0.27184,14,-0.3750,22,0.33094,14,-0.3558,1,-3.8232,32,1.03317
ENSG00000112186,CAP2,106,-1.5388,20,-3.9409,242,-0.3131,402,0.51377,281,-0.0562,168,-0.8421,233,-0.3466,299,0.04023,429,0.62039,536,1.14557
ENSG00000137414,FAM8A1,2,-4.5769,43,-0.1418,43,-0.1373,62,0.44896,53,0.19950,44,-0.1000,44,-0.0945,43,-0.1325,40,-0.2533,72,0.79191
ENSG00000124789,NUP153,47,1.53595,20,0.11763,10,-1.0362,28,0.63219,14,-0.4250,15,-0.3166,2,-2.7922,12,-0.6058,3,-2.5422,31,0.90969
ENSG00000137177,KIF13A,15,-0.0640,56,2.12627,20,0.35240,20,0.37876,5,-1.8002,7,-1.1688,1,-3.6359,8,-0.9563,13,-0.3246,14,-0.2640
ENSG00000137364,TPMT,7,-2.3112,17,-1.0126,42,0.37827,27,-0.3577,20,-0.7519,40,0.25849,30,-0.1806,38,0.20870,52,0.70676,44,0.48331
ENSG00000165097,KDM1B,0,-5.3449,19,0.43527,14,-0.0699,12,-0.2850,12,-0.2159,22,0.67502,4,-1.9612,5,-1.4219,30,1.17431,20,0.60807
ENSG00000124795,DEK,145,1.75670,98,1.05940,43,-0.2944,19,-1.4827,36,-0.5436,48,-0.0973,74,0.60372,49,-0.0467,7,-2.9744,25,-1.1387
ENSG00000172201,ID4,61,0.14838,47,-0.2479,66,0.31146,24,-1.2742,25,-1.2118,241,2.61850,80,0.58607,16,-1.8245,6,-3.3114,17,-1.8641
ENSG00000112242,E2F3,0,-6.1395,6,-2.0403,12,-1.1119,23,-0.1483,22,-0.2006,27,0.13706,26,0.07006,30,0.28914,52,1.17768,45,1.06313
ENSG00000124766,SOX4,0,-5.5544,23,0.50878,19,0.28442,14,-0.2767,28,0.81301,1,-3.3645,55,2.04607,25,0.67792,0,-7.4045,7,-1.3895
ENSG00000272168,CASC15,0,-6.0941,14,-0.8354,22,-0.1316,27,0.18091,34,0.52973,18,-0.4895,59,1.47880,33,0.50735,0,-5.5810,30,0.38489
ENSG00000152954,NRSN1,0,-8.0246,29,-1.7832,96,0.03950,80,-0.2497,88,-0.0999,64,-0.5826,102,0.14071,185,1.11801,134,0.57399,125,0.51165
ENSG00000124532,MRS2,0,-5.6108,8,-1.1353,15,-0.2147,16,-0.0873,14,-0.2630,28,0.76024,20,0.26635,28,0.75832,13,-0.3814,24,0.59203
ENSG00000112294,ALDH5A1,12,-2.9982,24,-1.9366,79,-0.2003,96,0.12648,74,-0.2851,123,0.52081,124,0.54273,151,0.86759,59,-0.6228,121,0.55615
ENSG00000137261,KIAA0319,0,-6.2826,3,-3.3215,22,-0.3527,43,0.71612,24,-0.2072,37,0.45297,50,0.96293,22,-0.3766,31,0.16290,39,0.59873
ENSG00000111802,TDP2,0,-6.8189,26,-0.6698,42,0.07368,40,0.00040,43,0.08913,23,-0.8470,34,-0.2391,53,0.43183,76,1.02497,52,0.45152
ENSG00000112304,ACOT13,32,-0.3635,11,-1.8884,26,-0.7299,31,-0.4267,48,0.24267,100,1.46300,32,-0.4008,23,-0.8998,47,0.20741,58,0.62470
ENSG00000112308,C6orf62,98,-0.1255,116,0.13897,76,-0.5424,83,-0.3678,92,-0.2134,164,0.70594,76,-0.5032,105,-0.0166,96,-0.1579,143,0.54271
ENSG00000111913,RIPOR2,0,-7.7384,1,-6.2042,53,-0.6229,143,1.01930,113,0.62712,55,-0.4999,133,0.89792,117,0.67748,10,-2.9855,120,0.82143
ENSG00000112763,BTN2A1,72,1.34320,17,-0.9702,19,-0.8395,21,-0.6484,34,0.11212,20,-0.6948,32,-0.0008,32,0.03716,10,-1.7127,52,0.92086
ENSG00000228223,HCG11,29,0.81298,13,-0.4574,19,0.13714,23,0.47819,16,-0.1358,15,-0.1665,19,0.16100,11,-0.6058,7,-1.2457,17,0.04044
ENSG00000182952,HMGN4,0,-6.1451,17,-0.6199,23,-0.1603,30,0.26457,45,0.92764,30,0.28750,35,0.54758,27,0.12596,13,-0.9362,29,0.25248
ENSG00000146109,ABT1,75,1.97444,9,-1.4836,5,-2.2388,27,0.18682,34,0.58883,23,-0.0617,24,0.01807,34,0.58278,13,-0.9427,17,-0.5365
ENSG00000096654,ZNF184,0,-5.7536,2,-2.9489,6,-1.6637,6,-1.7558,7,-1.4859,25,0.44858,12,-0.6467,8,-1.3531,100,3.04122,28,0.67485
ENSG00000269293,ZSCAN16-AS1,154,1.45360,127,1.11715,58,-0.1575,17,-1.9579,37,-0.8574,87,0.47739,54,-0.2568,44,-0.5900,68,0.10206,32,-1.1187
ENSG00000204713,TRIM27,0,-6.5983,48,0.53700,21,-0.8380,25,-0.4830,47,0.50424,49,0.55198,12,-1.5266,13,-1.4922,68,1.09051,55,0.84964
ENSG00000204681,GABBR1,70,-1.7020,67,-1.7855,164,-0.4718,150,-0.5729,387,0.94129,289,0.45675,233,0.11544,275,0.37708,315,0.59699,245,0.20943
ENSG00000204655,MOG,0,-5.8711,518,7.36168,7,-2.7936,3,-3.8015,5,-3.0699,3,-3.8568,0,-7.0325,0,-8.2420,0,-8.8444,2,-4.5461
ENSG00000206503,HLA-A,2960,4.11354,295,-0.4866,149,-1.5985,88,-2.2957,260,-0.6770,340,-0.2639,206,-1.0286,199,-1.0789,49,-3.1287,70,-2.7377
ENSG00000204619,PPP1R11,32,-0.9809,49,-0.3306,50,-0.3247,67,0.14665,60,-0.0185,58,-0.0879,67,0.15004,104,0.85428,57,-0.1243,69,0.21597
ENSG00000231074,HCG18,0,-6.1595,31,0.32415,27,0.10997,51,1.12098,48,1.03286,24,-0.1001,36,0.55812,12,-1.0717,0,-8.0087,24,-0.0804
ENSG00000241370,RPP21,109,1.29513,41,-0.3067,28,-0.9334,30,-0.7894,21,-1.3261,68,0.51093,97,1.09598,24,-1.0945,59,0.26546,45,-0.1508
ENSG00000204592,HLA-E,2701,5.67330,111,-1.3649,56,-2.4821,36,-3.0314,89,-1.6954,84,-1.7841,79,-1.8794,33,-3.1296,3,-6.4734,15,-4.4209
ENSG00000204590,GNL1,31,-1.3485,63,-0.2901,71,-0.1016,56,-0.4602,77,0.03099,103,0.49804,65,-0.2440,86,0.20565,98,0.40641,93,0.36446
ENSG00000204576,PRR3,0,-5.3574,7,-1.0233,11,-0.3754,16,0.19567,24,0.78184,10,-0.5690,11,-0.4113,35,1.46125,5,-1.4417,21,0.64005
ENSG00000204574,ABCF1,0,-6.3126,33,0.23983,24,-0.2829,39,0.50871,21,-0.4620,30,0.11065,18,-0.6954,36,0.37525,25,-0.1982,45,0.83432
ENSG00000204569,PPP1R10,20,-0.7300,33,0.02113,34,0.07437,55,0.85222,38,0.23198,22,-0.5739,30,-0.1048,14,-1.2623,14,-1.2111,47,0.67773
ENSG00000204568,MRPS18B,106,1.55120,52,0.36712,33,-0.3682,38,-0.1456,19,-1.2136,32,-0.4171,55,0.45775,20,-1.1093,15,-1.5311,48,0.24123
ENSG00000137343,ATAT1,26,-1.0964,47,-0.1695,38,-0.5661,66,0.34944,45,-0.2334,49,-0.1084,75,0.55422,87,0.80619,41,-0.3816,61,0.24794
ENSG00000204564,C6orf136,0,-7.0619,16,-1.6527,35,-0.5069,47,-0.0133,63,0.45044,45,-0.0901,78,0.78046,62,0.40617,54,0.18949,69,0.65517
ENSG00000196230,TUBB,428,-0.0113,129,-1.8296,307,-0.5724,543,0.36604,370,-0.2422,368,-0.2475,470,0.13484,503,0.24294,443,0.04210,655,0.75932
ENSG00000137312,FLOT1,132,-0.6070,160,-0.3212,124,-0.7659,233,0.27289,167,-0.2495,153,-0.3897,247,0.36681,200,0.03357,185,-0.0891,314,0.86443
ENSG00000204580,DDR1,50,-0.6526,314,2.50470,58,-0.4533,24,-1.7129,76,-0.0179,137,0.93600,77,0.01095,46,-0.7842,27,-1.5489,25,-1.7583
ENSG00000137411,VARS2,0,-5.7652,27,0.56095,18,-0.1459,27,0.51474,22,0.17915,17,-0.1554,13,-0.5807,34,0.91661,9,-1.0595,23,0.30097
ENSG00000204525,HLA-C,2133,5.21537,101,-1.2515,43,-2.6133,27,-3.2041,88,-1.4645,88,-1.4550,89,-1.4345,71,-1.7716,11,-4.5047,32,-3.0364
ENSG00000234745,HLA-B,6042,4.99508,392,-0.8427,177,-2.1304,115,-2.6568,364,-0.9539,213,-1.7554,194,-1.8897,280,-1.3438,25,-4.8572,71,-3.4778
ENSG00000198563,DDX39B,112,0.13607,147,0.57096,75,-0.5302,92,-0.1710,91,-0.1889,122,0.26379,133,0.41264,142,0.51807,80,-0.3911,82,-0.3751
ENSG00000213760,ATP6V1G2,27,-2.9725,76,-1.4682,137,-0.6382,165,-0.3053,120,-0.7975,182,-0.1564,200,-0.0052,195,-0.0439,558,1.72351,307,0.76942
ENSG00000204472,AIF1,0,-5.1755,28,1.28961,22,0.98225,7,-0.8441,13,0.00636,25,1.06132,9,-0.5216,23,0.98991,0,-7.0262,2,-2.7993
ENSG00000204469,PRRC2A,73,-0.4615,67,-0.5880,105,0.10442,118,0.28731,80,-0.3299,124,0.36668,123,0.34826,125,0.37820,61,-0.7431,101,0.04390
ENSG00000204463,BAG6,38,-1.2308,90,0.07832,81,-0.0900,80,-0.1010,86,0.01072,103,0.28856,95,0.15503,77,-0.1680,101,0.25150,98,0.23514
ENSG00000204435,CSNK2B,186,0.98991,127,0.36713,67,-0.6705,64,-0.6967,101,-0.0019,102,0.01902,124,0.31941,91,-0.1614,88,-0.2065,97,-0.0734
ENSG00000204427,ABHD16A,34,-0.3677,35,-0.3319,24,-0.9747,62,0.59829,48,0.16985,39,-0.1529,27,-0.7191,34,-0.3608,46,0.10687,72,0.94144
ENSG00000213722,DDAH2,209,3.34346,32,-0.1773,27,-0.4872,14,-1.4177,17,-1.1558,58,0.76761,8,-2.1592,14,-1.3580,0,-5.8438,12,-1.6760
ENSG00000204394,VARS,0,-6.4702,26,-0.2751,21,-0.6552,21,-0.5931,25,-0.3628,35,0.17166,78,1.49722,34,0.10207,61,1.06011,28,-0.2010
ENSG00000204392,LSM2,106,1.91508,61,0.92242,11,-1.7469,12,-1.5021,25,-0.4869,61,0.92611,55,0.74835,17,-1.0781,17,-1.0274,17,-1.0932
ENSG00000204389,HSPA1A,2591,4.33855,336,0.01491,82,-2.2197,41,-3.1047,87,-2.0297,186,-0.8933,126,-1.4763,121,-1.5381,185,-0.9002,79,-2.2789
ENSG00000204388,HSPA1B,1362,4.38916,101,-0.8238,69,-1.4702,81,-1.1608,25,-2.8488,65,-1.4728,40,-2.1976,74,-1.2853,7,-4.5695,88,-1.0947
ENSG00000204387,SNHG32,83,0.28101,243,2.17260,61,-0.2104,35,-1.0552,45,-0.6715,84,0.30684,58,-0.2805,45,-0.6753,52,-0.4436,33,-1.2153
ENSG00000204386,NEU1,31,-0.2665,10,-1.8950,22,-0.8828,27,-0.5227,14,-1.4404,51,0.50499,56,0.63510,82,1.29020,46,0.31659,44,0.27207
ENSG00000204371,EHMT2,66,0.37683,42,-0.3382,39,-0.4746,66,0.37598,45,-0.2228,56,0.12362,41,-0.3546,83,0.75799,22,-1.2764,62,0.30205
ENSG00000204356,NELFE,1,-5.1861,65,0.27766,49,-0.1969,55,0.00616,73,0.46427,95,0.89306,44,-0.3226,36,-0.6449,59,0.11560,65,0.30167
ENSG00000204351,SKIV2L,0,-5.6174,22,0.37473,9,-1.0404,18,0.03126,14,-0.2648,21,0.28778,3,-2.5146,11,-0.7083,47,1.63973,27,0.81099
ENSG00000204314,PRRT1,1,-6.6137,28,-2.6909,111,-0.7214,168,-0.0386,155,-0.1638,172,0.00531,157,-0.1413,193,0.18393,302,0.91350,332,1.24160
ENSG00000241404,EGFL8,396,5.55892,18,-1.1913,9,-2.2415,11,-1.8593,9,-2.1783,8,-2.4260,2,-4.3220,9,-2.2721,0,-8.6659,6,-2.8856
ENSG00000204310,AGPAT1,80,-0.5483,67,-0.8133,95,-0.3157,142,0.34602,118,0.04692,127,0.16476,131,0.21494,151,0.44040,62,-0.9274,152,0.50476
ENSG00000204308,RNF5,74,0.26811,78,0.36472,52,-0.3178,34,-0.9135,62,0.00464,54,-0.2293,69,0.15774,64,0.05528,80,0.40263,64,0.04471
ENSG00000225914,TSBP1-AS1,0,-5.3863,10,-0.5537,19,0.43236,12,-0.2916,1,-3.2899,3,-2.0704,16,0.14416,4,-1.9347,26,0.91603,33,1.53247
ENSG00000204287,HLA-DRA,1581,6.07459,94,-0.7505,33,-2.4207,10,-3.9848,8,-4.3695,21,-2.9166,16,-3.3078,26,-2.6410,0,-10.578,6,-4.7192
ENSG00000196126,HLA-DRB1,665,6.74296,16,-1.9426,5,-3.7555,14,-2.1706,2,-4.6016,15,-2.1029,0,-6.4504,0,-6.7651,0,-9.2537,3,-4.4335
ENSG00000204256,BRD2,175,1.28995,117,0.60943,49,-0.7949,65,-0.3271,75,-0.0855,77,-0.0455,66,-0.3030,74,-0.1144,53,-0.6353,78,-0.0263
ENSG00000231389,HLA-DPA1,645,5.38471,34,-1.0624,21,-1.8366,18,-1.9569,16,-2.1234,13,-2.4801,8,-3.0614,15,-2.1977,0,-9.4058,9,-3.0243
ENSG00000223865,HLA-DPB1,496,5.26950,46,-0.1951,20,-1.5119,11,-2.3340,5,-3.3448,2,-4.3414,8,-2.7830,10,-2.4530,0,-9.0508,7,-3.1377
ENSG00000204231,RXRB,1,-5.1501,47,-0.2633,37,-0.6670,94,0.83845,64,0.21118,43,-0.3908,58,0.07472,77,0.50760,24,-1.2751,93,0.93964
ENSG00000112473,SLC39A7,16,-0.2595,39,1.14287,13,-0.6651,18,-0.0661,17,-0.1836,32,0.80132,22,0.22457,27,0.53653,3,-2.5509,15,-0.3994
ENSG00000204227,RING1,45,-0.5382,88,0.50690,52,-0.3398,82,0.39222,76,0.28756,53,-0.2796,66,0.06351,65,0.03702,66,0.06586,59,-0.1234
ENSG00000223501,VPS52,0,-6.2934,37,0.43639,20,-0.5113,18,-0.6798,27,-0.0525,49,0.91458,46,0.78884,40,0.57843,12,-1.2860,33,0.27137
ENSG00000231500,RPS18,3677,2.45763,2033,1.31176,831,-0.1738,369,-1.3920,403,-1.2613,652,-0.5342,531,-0.8458,536,-0.8310,526,-0.8615,324,-1.6806
ENSG00000227057,WDR46,0,-6.0720,7,-1.7501,22,-0.1462,13,-0.9113,24,0.02160,12,-1.0234,54,1.34938,47,1.09760,27,0.20952,29,0.32033
ENSG00000204220,PFDN6,55,0.09951,47,-0.1577,30,-0.9164,69,0.44072,34,-0.6302,68,0.42078,75,0.59538,54,0.06751,35,-0.6180,63,0.34536
ENSG00000237441,RGL2,106,2.48428,30,0.23673,13,-1.0810,20,-0.4049,22,-0.2219,25,-0.0348,36,0.54850,22,-0.2303,0,-8.0320,11,-1.3658
ENSG00000231925,TAPBP,290,1.57501,71,-0.7122,94,-0.3141,93,-0.3026,112,-0.0206,133,0.25588,85,-0.4481,107,-0.0812,63,-0.9037,108,-0.0814
ENSG00000204209,DAXX,0,-5.9897,30,0.44086,15,-0.6343,39,0.88758,8,-1.4333,28,0.31736,31,0.51950,21,-0.1396,20,-0.1556,31,0.57318
ENSG00000112511,PHF1,0,-5.9986,32,-0.3246,28,-0.5636,51,0.38888,40,0.00889,36,-0.1465,63,0.73957,67,0.83697,15,-1.4529,58,0.67485
ENSG00000112514,CUTA,118,-0.4312,183,0.24910,126,-0.3597,88,-0.8771,127,-0.3180,172,0.15145,222,0.56507,177,0.19623,210,0.46989,162,0.06417
ENSG00000197283,SYNGAP1,0,-8.3064,4,-4.8796,98,-0.2451,184,0.77439,116,0.02725,119,0.06698,55,-1.1008,106,-0.1054,227,1.12697,179,0.82570
ENSG00000137288,UQCC2,80,0.26069,71,0.07916,54,-0.3935,40,-0.8232,52,-0.4181,91,0.46145,62,-0.1385,95,0.53107,70,0.04898,73,0.13282
ENSG00000161904,LEMD2,60,1.87520,19,-0.0533,13,-0.6268,25,0.37291,13,-0.6379,23,0.20741,13,-0.6489,24,0.30636,0,-4.8393,17,-0.2951
ENSG00000137309,HMGA1,0,-6.9033,24,-0.8558,49,0.24063,56,0.42486,38,-0.2008,39,-0.1310,68,0.73888,31,-0.4868,59,0.50940,50,0.27025
ENSG00000186577,SMIM29,0,-8.4332,69,-0.8966,101,-0.3577,176,0.55648,232,1.01934,156,0.35985,95,-0.4204,151,0.31332,100,-0.3382,155,0.39289
ENSG00000272325,NUDT3,148,-0.2192,134,-0.3722,187,0.16278,206,0.30546,180,0.09325,187,0.15214,163,-0.0641,221,0.41996,113,-0.6282,157,-0.1373
ENSG00000124614,RPS10,1248,1.98299,915,1.40349,321,-0.3424,123,-1.7561,195,-1.0732,291,-0.4663,320,-0.3217,238,-0.7714,335,-0.2478,204,-1.0755
ENSG00000124507,PACSIN1,15,-3.8930,10,-4.4811,228,0.17226,258,0.34887,233,0.18727,202,-0.0379,199,-0.0629,215,0.06367,378,0.97888,259,0.39526
ENSG00000196821,ILRUN,0,-6.6380,15,-1.2825,43,0.35642,29,-0.2892,73,1.17892,49,0.49551,58,0.78553,40,0.19601,11,-1.7052,32,-0.1947
ENSG00000124562,SNRPC,27,-1.3398,58,-0.1860,42,-0.7324,36,-0.9202,63,-0.0726,88,0.46854,95,0.59237,75,0.20631,133,1.15276,64,-0.0368
ENSG00000064995,TAF11,0,-5.6216,18,0.06744,15,-0.2170,8,-1.1223,16,-0.0909,23,0.46759,23,0.40894,32,1.00501,4,-2.0679,26,0.74281
ENSG00000064999,ANKS1A,111,1.83645,19,-1.0194,27,-0.5684,29,-0.3973,34,-0.1440,13,-1.5673,93,1.50648,54,0.56766,0,-7.1945,22,-0.8775
ENSG00000065029,ZNF76,38,1.23438,9,-1.0694,11,-0.8023,14,-0.3815,12,-0.5506,12,-0.5668,19,0.10412,27,0.64062,6,-1.6072,28,0.78106
ENSG00000112033,PPARD,18,-0.2798,15,-0.5702,26,0.29786,21,-0.0675,45,1.17374,14,-0.6076,12,-0.8318,22,0.03960,2,-3.3557,30,0.54705
ENSG00000198755,RPL10A,1310,2.30432,692,1.10684,269,-0.4504,101,-1.8873,167,-1.1419,330,-0.1018,299,-0.2527,245,-0.5582,287,-0.3191,127,-1.6450
ENSG00000096063,SRPK1,0,-5.5204,12,-0.4150,16,0.03658,16,0.01371,23,0.56765,5,-1.6949,24,0.62721,11,-0.6218,11,-0.5460,29,1.07429
ENSG00000112062,MAPK14,0,-6.2684,17,-0.7363,23,-0.2875,16,-0.8354,48,0.88519,31,0.18269,22,-0.3671,18,-0.6132,31,0.18325,50,1.13380
